Address1,Apt,Case,Pri_Offens,Off_Code,Offense,tract,DATEofReport,date_occ,hour_occ,date_fnd,hour_fnd,FID,X,Y,Donxees,Donyees
1300 MEMORIAL DR,,07005933,1,THK,THEFT OTHER,07U,2007-07-05,2007-07-05,0650,2007-07-05,0650,16,893634.74199999997,505003.36800000002,892669.500,504245.340
1239 THEO DICKINSON DR,,07005967,1,ALA,ALCOHOL JUVENILE VIOLATION,07U,2007-07-06,2007-07-06,0224,2007-07-06,0.1,,,,893049.310,501755.370
1239 THEO DICKINSON DR,,07005967,2,XOG,SAFETY / CONSUMABLES OFFENSE,07U,2007-07-06,2007-07-06,0224,2007-07-06,0.1,,,,891943.380,501578.380
1150 STANFORD DR,,07005990,1,FAG,FAMILY CUSTODY DISPUTE,07U,2007-07-06,2007-07-06,1300,2007-07-06,1300,133,894933.25600000005,503710.15,891943.380,501578.380
5500 PONCE DE LEON BLVD,BLK,07006010,1,DRF,DRUG POSSESSION OF PARAPHERNALIA / EQUIPMENT,07U,2007-07-07,2007-07-07,0245,2007-07-07,0245,,,,893202.500,503207.000
5665 PONCE DE LEON BLVD,,07006022,1,FRL,FRAUD OTHER JURISDICTION,07U,2007-07-07,2007-07-05,1400,2007-07-06,1400,,,,893202.500,503207.000
1527 ALBENGA AV,2305,07006055,1,PRB,PROPERTY LOST,07U,2007-07-09,2007-07-07,1300,2007-07-07,1300,110,891783.19900000002,502422.848,894667.940,504124.660
1525 ALBENGA AV,,07006067,1,THB,THEFT OF AUTO PART / ACCESSORY,07U,2007-07-09,2007-07-08,2130,2007-07-09,2130,109,891786.45900000003,502485.90500000003,893303.880,503282.280
1311 MILLER DR,,07006091,1,ZOA,TRESPASS WARNING,07U,2007-07-10,2007-07-10,1336,2007-07-10,1336,,,,891934.440,502351.470
1251 MEMORIAL DR,,07006097,1,TVE,THEFT OF BICYCLE,07U,2007-07-10,2007-06-27,1530,2007-06-28,1530,,,,891911.750,502090.910
5500 PONCE DE LEON BLVD,,07006122,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2007-07-11,2007-07-11,1250,2007-07-11,1249,,,,893049.310,501755.370
1245 WILLIAM E WALSH AV,,07006128,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2007-07-11,2007-07-11,1320,2007-07-11,1320,,,,893049.310,501755.370
5500 PONCE DE LEON BLVD,BLK,07006104,1,DRF,DRUG POSSESSION OF PARAPHERNALIA / EQUIPMENT,07U,2007-07-11,2007-07-11,0134,2007-07-11,0.065,,,,891951.060,502352.380
5500 PONCE DE LEON BLVD,BLK,07006104,2,XOM,OBSTRUCTION OF JUSTICE / RESIST ARREST / ESCAPE,07U,2007-07-11,2007-07-11,0134,2007-07-11,0.065,,,,893896.190,502956.060
5821 SAN AMARO DR,,07006133,1,PRB,PROPERTY LOST,07U,2007-07-11,2007-07-04,1730,2007-07-04,1730,,,,893062.690,501740.530
1535 LEVANTE AV,,07006135,1,DIB,DISTURBANCE OTHER,07U,2007-07-11,2007-07-11,1615,2007-07-11,1615,94,891627.89,501154.33500000002,892692.560,501420.220
1311 MILLER DR,,07006145,1,FDD,FD INJURED PERSON,07U,2007-07-12,2007-07-12,0006,2007-07-12,0.004,,,,892009.750,501204.280
1245 THEO DICKINSON DR,,07006155,1,PRB,PROPERTY LOST,07U,2007-07-12,2007-07-11,1530,2007-07-11,1530,,,,893254.750,504971.780
1239 THEO DICKINSON DR,,07006162,1,ZOD,INCIDENT REPORT,07U,2007-07-12,2007-07-12,1145,2007-07-12,1145,,,,893385.310,502064.870
1300 MILLER DR,BLK,07006174,1,PRB,PROPERTY LOST,07U,2007-07-12,2007-06-29,2000,2007-06-30,2000,,,,893441.190,504632.090
1570 LIGURIA AV,209,07006178,1,SCA,SIMPLE BATTERY,07U,2007-07-13,2007-07-11,1730,2007-07-12,1730,104,891512.72,501942.45299999998,893371.620,502064.840
1500 LIGURIA AV,BLK,07006179,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,2007-07-13,2007-07-13,0100,2007-07-13,0.041,,,,893303.880,503282.280
1500 LIGURIA AV,BLK,07006179,2,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2007-07-13,2007-07-13,0100,2007-07-13,0.041,,,,891588.500,502063.380
5300 PONCE DE LEON BLVD,BLK,07006182,1,DRA,DRUG POSSESSION CONTROLLED SUBSTANCE,07U,2007-07-13,2007-07-13,0246,2007-07-13,0246,,,,891934.440,502351.470
5300 PONCE DE LEON BLVD,BLK,07006182,1,VEA,VEHICLE DRIVING / BOATING UNDER THE INFLUENCE,07U,2007-07-13,2007-07-13,0246,2007-07-13,0246,,,,892167.810,502124.880
1231 THEO DICKINSON DR,,07006184,1,ZOA,TRESPASS WARNING,07U,2007-07-13,2007-07-13,0756,2007-07-13,0756,,,,892167.810,502124.880
1570 LIGURIA AV,7-109,07006202,1,DIB,DISTURBANCE OTHER,07U,2007-07-14,2007-07-14,0200,2007-07-14,0.083,104,891512.72,501942.45299999998,892692.560,501420.220
1527 ALBENGA AV,1204-A,07006207,1,AGA,AGGRAVATED ASSAULT,07U,2007-07-14,2007-07-14,0751,2007-07-14,0751,110,891783.19900000002,502422.848,892151.250,502788.340
1299 THEO DICKINSON DR,,07006219,1,VAC,VANDALISM TO PERSONAL PROPERTY,07U,2007-07-15,2007-07-14,2350,2007-07-15,2350,,,,893333.930,505047.620
5600 SAN AMARO DR,BLK,07006222,1,ZOD,INCIDENT REPORT,07U,2007-07-15,2007-07-15,0513,2007-07-15,0513,,,,893424.250,504611.500
1111 MEMORIAL DR,,07006263,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2007-07-16,2007-07-16,1300,2007-07-16,1300,18,894105.66599999997,505505.27299999999,894566.500,503136.180
5615 PAVIA ST,,07006243,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2007-07-16,2007-07-16,0950,2007-07-16,0950,54,894485.30200000003,503768.17499999999,894566.500,503136.180
5400 PONCE DE LEON BLVD,BLK,07006234,1,ASA,ASSIST LAW AGENCY,07U,2007-07-16,2007-07-15,2115,2007-07-15,2115,,,,892224.750,503501.060
1252 MEMORIAL DR,,07006237,1,FDD,FD INJURED PERSON,07U,2007-07-16,2007-07-16,0215,2007-07-16,0.093,17,893876.15800000005,505263.125,895210.000,505685.810
5099 UNIVERSITY DR,,07006317,1,VEA,VEHICLE DRIVING / BOATING UNDER THE INFLUENCE,07U,2007-07-18,2007-07-18,0356,2007-07-18,0356,,,,892692.560,501420.220
1540 CORNICHE AV,2-208,07006331,1,BUA,BURGLARY RESIDENTIAL,07U,2007-07-18,2007-07-18,0800,2007-07-18,0800,108,891547.33,502483.14199999999,893582.810,505289.780
1540 CORNICHE AV,2-208,07006331,2,THK,THEFT OTHER,07U,2007-07-18,2007-07-18,0800,2007-07-18,0800,108,891547.33,502483.14199999999,894419.940,504039.440
5665 PONCE DE LEON BLVD,,07006338,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,2007-07-19,2007-07-19,0038,2007-07-19,0.026,,,,895153.380,503690.130
5665 PONCE DE LEON BLVD,,07006357,1,PRB,PROPERTY LOST,07U,2007-07-19,2007-07-17,1230,2007-07-17,1230,,,,893424.250,504611.500
1525 ALBENGA AV,,07006362,1,THC,THEFT FROM MOTOR VEHICLE,07U,2007-07-19,2007-07-18,1830,2007-07-19,1830,109,891786.45900000003,502485.90500000003,893181.630,503228.560
5900 SAN AMARO DR,BLK,07006382,1,VAB,VANDALISM TO VEHICLE,07U,2007-07-20,2007-07-16,0730,2007-07-17,0730,,,,891586.880,502093.340
1565 LIGURIA AV,5-308,07006401,1,BUA,BURGLARY RESIDENTIAL,07U,2007-07-20,2007-07-20,0730,2007-07-20,0730,106,891560.51199999999,502214.28499999997,891629.500,502075.590
1565 LIGURIA AV,5-308,07006401,2,THK,THEFT OTHER,07U,2007-07-20,2007-07-20,0730,2007-07-20,0730,106,891560.51199999999,502214.28499999997,891546.500,502071.090
1245 DAUER DR,,07006415,1,PRB,PROPERTY LOST,07U,2007-07-21,2007-07-20,1430,2007-07-20,1430,65,893424.071,502854.73300000001,892692.560,501420.220
1570 LIGURIA AV,RM 209,07006419,1,DIB,DISTURBANCE OTHER,07U,2007-07-21,2007-07-21,1500,2007-07-21,1500,104,891512.72,501942.45299999998,891951.060,502352.380
1575 LIGURIA AV,,07006428,1,SCE,SIMPLE HARASSMENT,07U,2007-07-22,2007-07-21,1000,2007-07-21,1000,105,891500.13199999998,502206.99300000002,893133.620,503085.870
5100 BRUNSON DR,,07006453,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2007-07-23,2007-07-23,0940,2007-07-23,0940,,,,892176.190,501351.440
1549 LEVANTE AV,,07006475,1,VAB,VANDALISM TO VEHICLE,07U,2007-07-23,2007-07-23,1605,2007-07-23,1604,,,,892176.190,501351.440
1507 LEVANTE AV,,07006490,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,2007-07-24,2007-07-24,0200,2007-07-24,0.083,95,891853.24100000004,501275.31300000002,894383.750,505930.720
1507 LEVANTE AV,,07006490,2,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2007-07-24,2007-07-24,0200,2007-07-24,0.083,95,891853.24100000004,501275.31300000002,892147.750,502372.940
1251 MEMORIAL DR,504,07006498,1,ZOE,SUSPICIOUS INCIDENT,07U,2007-07-24,2007-07-20,1800,2007-07-23,1800,,,,892158.500,502114.470
5665 PONCE DE LEON BLVD,,07006511,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2007-07-25,2007-07-25,0920,2007-07-25,0920,,,,891586.870,502093.340
1200 STANFORD DR,,07006545,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2007-07-25,2007-07-25,2039,2007-07-25,2039,,,,891671.500,502067.880
1111 MEMORIAL DR,303,07006525,1,BUB,BURGLARY NON-RESIDENTIAL,07U,2007-07-25,2007-07-18,1600,2007-07-25,1600,18,894105.66599999997,505505.27299999999,891933.310,502371.470
1111 MEMORIAL DR,303,07006525,2,THK,THEFT OTHER,07U,2007-07-25,2007-07-18,1600,2007-07-25,1600,18,894105.66599999997,505505.27299999999,892672.500,501442.500
1111 MEMORIAL DR,211,07006524,1,BUB,BURGLARY NON-RESIDENTIAL,07U,2007-07-25,2007-07-18,1600,2007-07-25,1600,18,894105.66599999997,505505.27299999999,891814.310,502629.220
1111 MEMORIAL DR,211,07006524,2,THK,THEFT OTHER,07U,2007-07-25,2007-07-18,1600,2007-07-25,1600,18,894105.66599999997,505505.27299999999,891814.310,502629.220
1241 THEO DICKINSON DR,,07006544,1,SCA,SIMPLE BATTERY,07U,2007-07-25,2007-07-25,1810,2007-07-25,1810,81,892858.31700000004,503002.52299999999,893172.310,503170.250
6000 SAN AMARO DR,,07006542,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2007-07-25,2007-07-01,2100,2007-07-11,2100,,,,893698.180,502569.400
1245 DAUER DR,,07006576,1,FDD,FD INJURED PERSON,07U,2007-07-26,2007-07-26,2150,2007-07-26,2150,65,893424.071,502854.73300000001,891325.000,502614.500
5202 UNIVERSITY DR,,07006585,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2007-07-27,2007-07-20,1325,2007-07-20,1325,27,894455.40899999999,504947.43699999998,893603.060,505267.690
1306 STANFORD DR,,07006600,1,ZOA,TRESPASS WARNING,07U,2007-07-27,2007-07-27,1555,2007-07-27,1555,31,893821.40300000005,504487.02600000001,893603.060,505267.690
1251 MEMORIAL DR,,07006606,1,ZOA,TRESPASS WARNING,07U,2007-07-27,2007-07-27,2050,2007-07-27,2050,,,,892350.810,501125.280
5500 SAN AMARO DR,,07006620,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2007-07-29,2007-07-29,0100,2007-07-29,0.041,,,,894667.940,504124.660
5800 PONCE DE LEON BLVD,BLK,07006619,1,DRF,DRUG POSSESSION OF PARAPHERNALIA / EQUIPMENT,07U,2007-07-29,2007-07-28,2349,2007-07-29,2349,,,,892003.000,501211.680
1535 LEVANTE AV,,07006640,1,BUB,BURGLARY NON-RESIDENTIAL,07U,2007-07-30,2007-07-30,0110,2007-07-30,0.048,94,891627.89,501154.33500000002,894930.250,503883.560
5813 PONCE DE LEON BLVD,,07006641,1,SCE,SIMPLE HARASSMENT,07U,2007-07-30,2007-07-30,0142,2007-07-30,0.070,91,892276.28300000005,501189.15100000001,895139.130,503690.500
1527 ALBENGA AV,,07006648,1,PRB,PROPERTY LOST,07U,2007-07-30,2007-07-11,1230,2007-07-14,1230,110,891783.19900000002,502422.848,893698.190,502569.410
5600 PAVIA ST,,07006660,1,FDA,FD STRUCTURE FIRE,07U,2007-07-30,2007-07-30,1530,2007-07-30,1530,,,,893147.190,503186.560
5050 BRUNSON DR,,07006674,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2007-07-31,2007-07-31,0930,2007-07-31,0930,20,894420.18700000003,505665.27899999998,894277.560,506034.280
1241 THEO DICKINSON DR,,07006683,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2007-07-31,2007-07-31,1250,2007-07-31,1249,81,892858.31700000004,503002.52299999999,893349.250,505034.560
5050 BRUNSON DR,,07006684,1,FDD,FD INJURED PERSON,07U,2007-07-31,2007-07-31,0500,2007-07-31,0500,20,894420.18700000003,505665.27899999998,892659.810,504265.590
5200 PONCE DE LEON BLVD,BLK,07006699,1,VEC,VEHICLE TRAFFIC OFFENSE (NON-DUI),07U,2007-07-31,2007-07-31,1651,2007-07-31,1651,,,,893424.250,504611.500
5821 SAN AMARO DR,,07006701,1,ZOA,TRESPASS WARNING,07U,2007-07-31,2007-07-31,1730,2007-07-31,1730,,,,891799.690,501602.000
1550 BRESCIA AV,,07006718,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2007-08-01,2007-08-01,0950,2007-08-01,0950,97,891684.67799999996,501443.87400000001,892672.500,501442.500
5665 PONCE DE LEON BLVD,,07006717,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2007-08-01,2007-08-01,0920,2007-08-01,0920,,,,0.000,0.000
5600 MILLER DR,,07006729,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2007-08-01,2007-08-01,1220,2007-08-01,1220,,,,892390.310,501161.120
5600 MILLER DR,,07006734,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2007-08-01,2007-08-01,1430,2007-08-01,1430,,,,892383.630,501168.530
1311 MILLER DR,,07006712,1,ZOE,SUSPICIOUS INCIDENT,07U,2007-08-01,2007-07-31,2355,2007-08-01,2355,,,,893362.880,504629.530
1301 MEMORIAL DR,,07006768,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2007-08-02,2007-08-02,1255,2007-08-02,1255,7,893366.68200000003,505369.12400000001,894971.440,505279.910
1350 MILLER DR,,07006772,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2007-08-02,2007-08-02,1418,2007-08-02,1418,,,,891934.440,502351.470
5000 PONCE DE LEON BLVD,BLK,07006751,1,VEA,VEHICLE DRIVING / BOATING UNDER THE INFLUENCE,07U,2007-08-02,2007-08-02,0102,2007-08-02,0.043,,,,894667.930,504124.650
5800 PONCE DE LEON BLVD,BLK,07006780,1,VEC,VEHICLE TRAFFIC OFFENSE (NON-DUI),07U,2007-08-02,2007-08-02,1711,2007-08-02,1711,,,,894342.620,504082.530
1241 THEO DICKINSON DR,,07006788,1,THC,THEFT FROM MOTOR VEHICLE,07U,2007-08-02,2007-08-02,1755,2007-08-02,1755,81,892858.31700000004,503002.52299999999,893603.060,505267.690
5250 UNIVERSITY DR,,07006799,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2007-08-03,2007-08-03,0925,2007-08-03,0925,,,,893603.060,505267.690
5250 UNIVERSITY DR,,07006809,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2007-08-03,2007-08-03,1440,2007-08-03,1439,,,,893251.310,504981.630
1306 STANFORD DR,,07006807,1,PRB,PROPERTY LOST,07U,2007-08-03,2007-07-13,0800,2007-07-14,0800,31,893821.40300000005,504487.02600000001,894931.810,505209.500
1211 THEO DICKINSON DR,,07006930,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2007-08-08,2007-08-07,0400,2007-08-08,0400,,,,891896.630,501101.250
1101 STANFORD DR,129,07006955,1,FDD,FD INJURED PERSON,07U,2007-08-09,2007-08-09,0915,2007-08-09,0915,,,,893349.250,505034.560
1525 ALBENGA AV,,07006954,1,THK,THEFT OTHER,07U,2007-08-09,2007-08-08,0810,2007-08-08,0809,109,891786.45900000003,502485.90500000003,894285.000,506040.960
1300 MEMORIAL DR,BLK,07006998,1,ZOA,TRESPASS WARNING,07U,2007-08-10,2007-08-10,1719,2007-08-10,1719,16,893634.74199999997,505003.36800000002,892151.250,502788.340
1111 MEMORIAL DR,,07007031,1,ZOA,TRESPASS WARNING,07U,2007-08-12,2007-08-12,0007,2007-08-12,0.004,18,894105.66599999997,505505.27299999999,893172.310,503170.250
1231 THEO DICKINSON DR,,07007041,1,ZOA,TRESPASS WARNING,07U,2007-08-13,2007-08-13,0013,2007-08-13,0.009,,,,896489.810,504885.780
5200 UNIVERSITY DR,206,07007059,1,BUB,BURGLARY NON-RESIDENTIAL,07U,2007-08-13,2007-08-12,2000,2007-08-13,2000,26,894776.12800000003,505230.76899999997,891629.500,502075.590
5200 UNIVERSITY DR,206,07007059,2,VAA,VANDALISM TO STRUCTURE,07U,2007-08-13,2007-08-12,2000,2007-08-13,2000,26,894776.12800000003,505230.76899999997,0.000,0.000
1301 MEMORIAL DR,317B,07007060,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2007-08-13,2007-08-13,0900,2007-08-13,0900,7,893366.68200000003,505369.12400000001,894931.810,505209.500
5665 PONCE DE LEON BLVD,,07007067,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,2007-08-13,2007-08-13,1953,2007-08-13,1953,,,,893881.060,503611.660
1311 MILLER DR,,07007071,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2007-08-13,2007-08-13,1350,2007-08-13,1350,,,,894667.940,504124.660
5200 UNIVERSITY DR,201,07007081,1,VAA,VANDALISM TO STRUCTURE,07U,2007-08-14,2007-08-13,1430,2007-08-14,1430,26,894776.12800000003,505230.76899999997,893298.620,503290.810
5200 PONCE DE LEON BLVD,,07007092,1,VAB,VANDALISM TO VEHICLE,07U,2007-08-14,2007-08-14,1000,2007-08-14,1000,,,,891951.060,502352.380
1251 MEMORIAL DR,515,07007091,1,ZOE,SUSPICIOUS INCIDENT,07U,2007-08-14,2007-07-17,0100,2007-08-01,0.041,,,,895227.560,503603.810
1111 MEMORIAL DR,,07007097,1,THB,THEFT OF AUTO PART / ACCESSORY,07U,2007-08-14,2007-08-14,0800,2007-08-14,0800,18,894105.66599999997,505505.27299999999,893596.310,505275.060
5050 BRUNSON DR,107,07007105,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2007-08-14,2007-08-07,0900,2007-08-07,0900,20,894420.18700000003,505665.27899999998,893254.750,504971.780
5900 SAN AMARO DR,BLK,07007125,1,VAB,VANDALISM TO VEHICLE,07U,2007-08-15,2007-08-15,1245,2007-08-15,1245,,,,892692.560,501420.220
5200 UNIVERSITY DR,RM 101,07007130,1,VAA,VANDALISM TO STRUCTURE,07U,2007-08-15,2007-08-14,1130,2007-08-15,1130,26,894776.12800000003,505230.76899999997,894973.000,505282.750
1216 THEO DICKINSON DR,36X,07007148,1,BUA,BURGLARY RESIDENTIAL,07U,2007-08-15,2007-08-14,1900,2007-08-15,1900,62,893730.56900000002,503420.55200000003,894973.000,505282.750
1216 THEO DICKINSON DR,36X,07007148,2,THK,THEFT OTHER,07U,2007-08-15,2007-08-14,1900,2007-08-15,1900,62,893730.56900000002,503420.55200000003,892692.560,501420.220
1216 THEO DICKINSON DR,36X,07007151,1,FAI,FAMILY MISSING PERSON ADULT,07U,2007-08-16,2007-08-08,1700,2007-08-08,1700,62,893730.56900000002,503420.55200000003,893424.250,504611.500
1301 MEMORIAL DR,,07007156,1,PRC,PROPERTY DAMAGED,07U,2007-08-16,2007-08-01,0000,2007-08-16,0000,7,893366.68200000003,505369.12400000001,893349.250,505034.560
1565 LIGURIA AV,,07007218,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2007-08-18,2007-08-18,0950,2007-08-18,0950,106,891560.51199999999,502214.28499999997,893603.060,505267.690
1231 THEO DICKINSON DR,PT611,07007245,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2007-08-19,2007-08-19,0241,2007-08-19,0241,,,,894285.000,506040.970
1231 THEO DICKINSON DR,,07007246,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,2007-08-19,2007-08-19,0430,2007-08-19,0430,,,,892692.560,501420.220
1507 LEVANTE AV,,07007264,1,THK,THEFT OTHER,07U,2007-08-20,2007-08-20,0739,2007-08-20,0739,95,891853.24100000004,501275.31300000002,893754.930,503551.590
1101 STANFORD DR,212,07007265,1,FDD,FD INJURED PERSON,07U,2007-08-20,2007-08-20,0732,2007-08-20,0732,,,,893252.500,504951.660
5202 UNIVERSITY DR,104,07007280,1,SCE,SIMPLE HARASSMENT,07U,2007-08-20,2007-08-20,1530,2007-08-20,1530,27,894455.40899999999,504947.43699999998,894973.000,505282.750
1231 THEO DICKINSON DR,,07007289,1,ALA,ALCOHOL JUVENILE VIOLATION,07U,2007-08-21,2007-08-21,0114,2007-08-21,0.051,,,,893288.190,503307.880
1211 THEO DICKINSON DR,,07007290,1,ALA,ALCOHOL JUVENILE VIOLATION,07U,2007-08-21,2007-08-21,0125,2007-08-21,0.059,,,,892147.750,502372.940
5185 PONCE DE LEON BLVD,,07007293,1,ALA,ALCOHOL JUVENILE VIOLATION,07U,2007-08-21,2007-08-21,0421,2007-08-21,0421,,,,891629.500,502075.590
1231 THEO DICKINSON DR,PT 719,07007313,1,BUA,BURGLARY RESIDENTIAL,07U,2007-08-21,2007-08-21,0400,2007-08-21,0400,,,,895374.630,503876.970
1231 THEO DICKINSON DR,PT 719,07007313,2,THK,THEFT OTHER,07U,2007-08-21,2007-08-21,0400,2007-08-21,0400,,,,893750.000,503560.280
1231 THEO DICKINSON DR,,07007318,1,VAB,VANDALISM TO VEHICLE,07U,2007-08-21,2007-08-21,1415,2007-08-21,1415,,,,893750.000,503560.280
1200 THEO DICKINSON DR,BLK,07007323,1,SXA,SEXUAL FEMALE RAPE,07U,2007-08-21,2007-08-21,0300,2007-08-21,0300,,,,895227.560,503603.810
1239 THEO DICKINSON DR,,07007328,2,ALA,ALCOHOL JUVENILE VIOLATION,07U,2007-08-22,2007-08-22,0000,2007-08-22,0000,,,,893298.620,503290.810
1239 THEO DICKINSON DR,,07007328,1,FRK,FRAUD OTHER,07U,2007-08-22,2007-08-22,0000,2007-08-22,0000,,,,893881.060,503611.650
5185 PONCE DE LEON BLVD,627,07007330,1,FDD,FD INJURED PERSON,07U,2007-08-22,2007-08-22,0850,2007-08-22,0850,,,,893288.190,503307.880
1306 STANFORD DR,,07007349,1,THK,THEFT OTHER,07U,2007-08-22,2007-08-21,2130,2007-08-22,2130,31,893821.40300000005,504487.02600000001,892182.440,501343.690
1311 MILLER DR,,07007351,1,THC,THEFT FROM MOTOR VEHICLE,07U,2007-08-22,2007-08-22,0610,2007-08-22,0610,,,,894971.440,505279.910
1306 STANFORD DR,,07007373,1,TVE,THEFT OF BICYCLE,07U,2007-08-23,2007-08-23,0700,2007-08-23,0700,31,893821.40300000005,504487.02600000001,893303.880,503282.280
1244 STANFORD DR,,07007388,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,2007-08-23,2007-08-22,2130,2007-08-22,2130,45,895022.70700000005,504471.212,893303.880,503282.280
"5150 BRUNSON DR, LIRC",100-B,07007391,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2007-08-23,2007-08-22,1500,2007-08-23,1500,22,894535.49300000002,505370.87,893424.250,504611.500
1365 MEMORIAL DR,,07007423,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2007-08-24,2007-08-24,1444,2007-08-24,1443,,,,894137.690,503780.250
1365 MEMORIAL DR,,07007425,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2007-08-24,2007-08-24,1450,2007-08-24,1450,,,,894667.940,504124.660
1365 MEMORIAL DR,,07007426,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2007-08-24,2007-08-24,1446,2007-08-24,1446,,,,895346.880,503851.810
1241 THEO DICKINSON DR,,07007443,1,ASA,ASSIST LAW AGENCY,07U,2007-08-25,2007-08-25,1115,2007-08-25,1115,81,892858.31700000004,503002.52299999999,893181.630,503228.560
5616 GEORGE E MERRICK ST,,07007460,1,ALA,ALCOHOL JUVENILE VIOLATION,07U,2007-08-26,2007-08-26,0143,2007-08-26,0.071,,,,893181.630,503228.560
6100 SAN AMARO DR,,07007487,1,TVA,THEFT OF AUTOMOBILE,07U,2007-08-27,2007-08-26,2315,2007-08-27,2315,,,,894482.440,505820.470
1241 THEO DICKINSON DR,,07007500,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2007-08-27,2007-08-27,1115,2007-08-27,1115,81,892858.31700000004,503002.52299999999,894842.250,504006.090
1306 STANFORD DR,,07007498,1,ZOA,TRESPASS WARNING,07U,2007-08-27,2007-08-27,1210,2007-08-27,1210,31,893821.40300000005,504487.02600000001,895340.180,503859.210
1306 STANFORD DR,,07007498,2,ZOB,WARRANT ARREST,07U,2007-08-27,2007-08-27,1210,2007-08-27,1210,31,893821.40300000005,504487.02600000001,893172.310,503170.250
5800 SAN AMARO DR,,07007504,1,ZOD,INCIDENT REPORT,07U,2007-08-27,2007-08-27,1200,2007-08-27,1200,,,,892167.000,501853.940
1111 MEMORIAL DR,,07007531,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2007-08-28,2007-08-28,1300,2007-08-28,1300,18,894105.66599999997,505505.27299999999,894667.940,504124.660
1111 MEMORIAL DR,,07007532,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2007-08-28,2007-08-28,1306,2007-08-28,1305,18,894105.66599999997,505505.27299999999,895346.880,503851.810
1111 MEMORIAL DR,,07007534,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2007-08-28,2007-08-28,1515,2007-08-28,1515,18,894105.66599999997,505505.27299999999,894663.310,504115.780
1111 MEMORIAL DR,,07007536,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2007-08-28,2007-08-28,1315,2007-08-28,1315,18,894105.66599999997,505505.27299999999,894663.310,504115.780
5200 UNIVERSITY DR,,07007546,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2007-08-28,2007-08-28,0835,2007-08-28,0835,26,894776.12800000003,505230.76899999997,894667.940,504124.660
1239 THEO DICKINSON DR,,07007517,,ZOA,TRESPASS WARNING,07U,2007-08-28,2007-08-27,2250,2007-08-27,2250,,,,894667.940,504124.660
1213 WILLIAM E WALSH AV,42A,07007518,1,TVE,THEFT OF BICYCLE,07U,2007-08-28,2007-08-27,0300,2007-08-27,0300,59,894010.11800000002,503323.35100000002,892179.630,501525.340
