Address1,Apt,Case,Pri_Offens,Off_Code,Offense,tract,DATEofReport,date_occ,hour_occ,date_fnd,hour_fnd,FID,X,Y,Donxees,Donyees
1541 BRESCIA AV,,08002151,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2008-03-12,2008-03-12,0855,2008-03-12,0855,100,891661.20299999998,501694.89199999999,,
1540 LEVANTE AV,,08002144,1,ALA,ALCOHOL JUVENILE VIOLATION,07U,2008-03-12,2008-03-12,0013,2008-03-12,0.009,92,892004.78300000005,501116.19300000003,,
1540 LEVANTE AV,,08002144,2,PRA,PROPERTY FOUND / IMPOUNDED,07U,2008-03-12,2008-03-12,0013,2008-03-12,0.009,92,892004.78300000005,501116.19300000003,,
5202 UNIVERSITY DR,,08002145,1,VAC,VANDALISM TO PERSONAL PROPERTY,07U,2008-03-12,2008-03-12,0100,2008-03-12,0.041,27,894455.40899999999,504947.43699999998,,
6201 SAN AMARO DR,,08002155,1,THL,THEFT FROM UNSECURED CONSTRUCTION SITE,07U,2008-03-12,2008-03-11,1630,2008-03-12,1630,,,,,
6000 SAN AMARO DR,BLK,08002159,1,VAB,VANDALISM TO VEHICLE,07U,2008-03-12,2008-03-11,1245,2008-03-12,1245,,,,,
1500 LEVANTE AV,BLK,08002171,1,VEA,VEHICLE DRIVING / BOATING UNDER THE INFLUENCE,07U,2008-03-12,2008-03-12,1810,2008-03-12,1810,,,,,
1500 LEVANTE AV,BLK,08002171,2,VEB,VEHICLE HIT & RUN,07U,2008-03-12,2008-03-12,1810,2008-03-12,1810,,,,,
1101 STANFORD DR,,08002182,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2008-03-13,2008-03-13,0950,2008-03-13,0950,,,,,
1101 STANFORD DR,,08002177,1,ZOA,TRESPASS WARNING,07U,2008-03-13,2008-03-13,0225,2008-03-13,0225,,,,,
1204 THEO DICKINSON DR,L,08002181,1,FRD,FRAUD BY CREDIT CARD / ATM,07U,2008-03-13,2008-02-12,0000,2008-03-12,0000,61,893997.68799999997,503562.033,,
5600 GEORGE E MERRICK ST,21H,08002189,1,ZOA,TRESPASS WARNING,07U,2008-03-13,2008-03-13,1424,2008-03-13,1423,,,,,
1211 THEO DICKINSON DR,429,08002201,1,XOM,OBSTRUCTION OF JUSTICE / RESIST ARREST / ESCAPE,07U,2008-03-13,2008-03-13,1848,2008-03-13,1848,,,,,
1101 STANFORD DR,,08002203,1,THK,THEFT OTHER,07U,2008-03-14,2008-03-14,0020,2008-03-14,0.013,,,,,
1535 LEVANTE AV,,08002213,2,THK,THEFT OTHER,07U,2008-03-14,2008-03-13,1600,2008-03-14,1600,94,891627.89,501154.33500000002,,
1535 LEVANTE AV,,08002213,1,TVF,THEFT OF OTHER VEHICLE,07U,2008-03-14,2008-03-13,1600,2008-03-14,1600,94,891627.89,501154.33500000002,,
1204 THEO DICKINSON DR,37K,08002224,2,DIA,DISTURBANCE DOMESTIC,07U,2008-03-14,2008-03-14,1400,2008-03-14,1400,61,893997.68799999997,503562.033,,
1204 THEO DICKINSON DR,37K,08002224,1,ZOA,TRESPASS WARNING,07U,2008-03-14,2008-03-14,1400,2008-03-14,1400,61,893997.68799999997,503562.033,,
1231 THEO DICKINSON DR,,08002037,1,ZOE,SUSPICIOUS INCIDENT,07U,2008-03-15,2008-03-15,0525,2008-03-15,0525,,,,,
1231 THEO DICKINSON DR,,08002237,1,ZOE,SUSPICIOUS INCIDENT,07U,2008-03-15,2008-03-15,0525,2008-03-15,0525,,,,,
1231 THEO DICKINSON DR,,08002238,1,VAC,VANDALISM TO PERSONAL PROPERTY,07U,2008-03-15,2008-03-15,0600,2008-03-15,0600,,,,,
1231 THEO DICKINSON DR,,08002238,2,ZOM,INTOXICATED PERSON,07U,2008-03-15,2008-03-15,0600,2008-03-15,0600,,,,,
1585 ALBENGA AV,,08002252,1,ZOA,TRESPASS WARNING,07U,2008-03-15,2008-03-15,1543,2008-03-15,1543,107,891478.31499999994,502478.739,,
1231 THEO DICKINSON DR,,08002256,1,ZOA,TRESPASS WARNING,07U,2008-03-15,2008-03-15,1940,2008-03-15,1940,,,,,
6000 SAN AMARO DR,BLK,08002260,1,VEA,VEHICLE DRIVING / BOATING UNDER THE INFLUENCE,07U,2008-03-16,2008-03-15,2318,2008-03-15,2318,,,,,
6000 SAN AMARO DR,BLK,08002260,2,VEC,VEHICLE TRAFFIC OFFENSE (NON-DUI),07U,2008-03-16,2008-03-15,2318,2008-03-15,2318,,,,,
5225 PONCE DE LEON BLVD,,08002297,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2008-03-17,2008-03-17,1230,2008-03-17,1230,53,894801.88399999996,503471.82400000002,,
5501 SAN AMARO DR,,08002291,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2008-03-17,2008-03-17,0931,2008-03-17,0931,,,,,
1101 STANFORD DR,,08002292,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2008-03-17,2008-03-17,0935,2008-03-17,0935,,,,,
1306 STANFORD DR,,08002290,1,ZOA,TRESPASS WARNING,07U,2008-03-17,2008-03-17,0947,2008-03-17,0947,31,893821.40300000005,504487.02600000001,,
1311 MILLER DR,F203,08002295,1,ZOE,SUSPICIOUS INCIDENT,07U,2008-03-17,2008-03-16,1735,2008-03-17,1735,,,,,
1330 MILLER DR,,08002305,1,PRB,PROPERTY LOST,07U,2008-03-17,2008-03-14,1700,2008-03-14,1700,32,893531.48600000003,504366.55300000001,,
1211 THEO DICKINSON DR,,08002337,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2008-03-18,2008-03-18,1000,2008-03-18,1000,,,,,
5500 SAN AMARO,,08002351,1,FDD,FD SICK/INJURED PERSON,07U,2008-03-18,2008-03-18,1830,2008-03-18,1830,,,,,
5500 SAN AMARO DR,,08002355,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2008-03-18,2008-03-18,1930,2008-03-18,1930,,,,,
1300 THEO DICKINSON DR,,08002353,1,ZOA,TRESPASS WARNING,07U,2008-03-18,2008-03-18,1956,2008-03-18,1956,90,893194.61100000003,502210.72700000001,,
1239 THEO DICKINSON DR,1108,08002357,1,THB,THEFT OF AUTO PART / ACCESSORY,07U,2008-03-18,2008-03-06,1500,2008-03-07,1500,,,,,
1314 MILLER DR,,08002367,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2008-03-19,2008-03-19,1215,2008-03-19,1215,33,893377.17200000002,504450.17200000002,,
1200 STANFORD DR,,08002371,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2008-03-19,2008-03-19,1511,2008-03-19,1511,,,,,
5501 SAN AMARO DR,,08002372,1,VAB,VANDALISM TO VEHICLE,07U,2008-03-19,2008-02-26,0815,2008-03-18,0815,,,,,
1529 LIGURIA AV,,08002379,1,VAB,VANDALISM TO VEHICLE,07U,2008-03-19,2008-03-18,1900,2008-03-19,1900,,,,,
1245 WILLIAM E WALSH AV,,08002390,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2008-03-20,2008-03-20,0931,2008-03-20,0931,,,,,
5600 SAN AMARO DR,,08002405,1,DRA,DRUG POSSESSION CONTROLLED SUBSTANCE,07U,2008-03-20,2008-03-20,1740,2008-03-20,1740,,,,,
1365 MEMORIAL DR,,08002420,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2008-03-21,2008-03-21,0957,2008-03-21,0957,,,,,
5250 UNIVERSITY DR,,08002429,1,ZZZ,VOID (RECORDS USE ONLY),07U,2008-03-21,2008-03-21,1155,2008-03-21,1155,,,,,
1231 THEO DICKINSON DR,P318,08002423,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,2008-03-21,2008-03-21,0957,2008-03-21,0957,,,,,
1301 MEMORIAL DR,,08002430,1,PRB,PROPERTY LOST,07U,2008-03-21,2008-03-20,1300,2008-03-21,1300,7,893366.68200000003,505369.12400000001,,
1101 STANFORD DR,,08002447,1,PRB,PROPERTY LOST,07U,2008-03-21,2008-03-16,2100,2008-03-17,2100,,,,,
1306 STANFORD DR,,08002452,1,THK,THEFT OTHER,07U,2008-03-22,2008-03-22,0830,2008-03-22,0830,31,893821.40300000005,504487.02600000001,,
5638 MERRICK  DR,,08002458,1,VAC,VANDALISM TO PERSONAL PROPERTY,07U,2008-03-22,2008-03-22,1059,2008-03-22,1059,,,,,
1314 MILLER DR,,08002464,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2008-03-22,2008-03-22,1300,2008-03-22,1300,33,893377.17200000002,504450.17200000002,,
1540 CORNICHE AV,102,08002465,1,PRB,PROPERTY LOST,07U,2008-03-22,2008-03-19,1200,2008-03-20,1200,108,891547.33,502483.14199999999,,
1231 THEO DICKINSON DR,PT 215,08002469,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2008-03-22,2008-03-21,2330,2008-03-22,2330,,,,,
1231 THEO DICKINSON DR,PT 215,08002469,2,THK,THEFT OTHER,07U,2008-03-22,2008-03-21,2330,2008-03-22,2330,,,,,
2201 COLLINS AV,,08002480,1,ASA,ASSIST LAW AGENCY,07U,2008-03-23,2008-03-23,0425,2008-03-23,0425,,,,,
1570 LIGURIA AV,204,08002481,1,FDD,FD SICK/INJURED PERSON,07U,2008-03-23,2008-03-23,0730,2008-03-23,0730,104,891512.72,501942.45299999998,,
5185 PONCE DE LEON BLVD,723,08002486,1,ZOA,TRESPASS WARNING,07U,2008-03-23,2008-03-23,0700,2008-03-23,0700,,,,,
5185 PONCE DE LEON BLVD,723,08002486,2,ZOE,SUSPICIOUS INCIDENT,07U,2008-03-23,2008-03-23,0700,2008-03-23,0700,,,,,
1231 THEO DICKINSON DR,,08002490,1,VAB,VANDALISM TO VEHICLE,07U,2008-03-23,2008-03-22,2100,2008-03-23,2100,,,,,
1213 WILLIAM E WALSH AV,,08002500,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2008-03-24,2008-03-24,0930,2008-03-24,0930,59,894010.11800000002,503323.35100000002,,
1241 THEO DICKINSON DR,,08002499,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2008-03-24,2008-03-24,0930,2008-03-24,0930,81,892858.31700000004,503002.52299999999,,
5501 SAN AMARO DR,,08002502,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2008-03-24,2008-03-24,1045,2008-03-24,1045,,,,,
5100 BRUNSON DR,,08002514,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2008-03-24,2008-03-24,1402,2008-03-24,1402,,,,,
1301 STANFORD DR,,08002492,1,ZOA,TRESPASS WARNING,07U,2008-03-24,2008-03-24,0130,2008-03-24,0.062,50,894666.745,504343.22399999999,,
1301 MEMORIAL DR,234,08002516,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2008-03-24,2008-03-24,1030,2008-03-24,1030,7,893366.68200000003,505369.12400000001,,
5638 GEORGE E MERRICK ST,23R,08002518,1,SCE,SIMPLE HARASSMENT,07U,2008-03-24,2008-02-25,1000,2008-03-24,1000,,,,,
5050 BRUNSON DR,,08002538,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2008-03-25,2008-03-25,1020,2008-03-25,1020,20,894420.18700000003,505665.27899999998,,
1244 STANFORD DR,,08002546,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2008-03-25,2008-03-25,1303,2008-03-25,1303,45,895022.70700000005,504471.212,,
1245 DAUER DR,,08002542,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2008-03-25,2008-03-25,1139,2008-03-25,1139,65,893424.071,502854.73300000001,,
1245 DAUER DR,,08002545,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2008-03-25,2008-03-25,1152,2008-03-25,1152,65,893424.071,502854.73300000001,,
1365 MEMORIAL DR,,08002547,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2008-03-25,2008-03-25,1308,2008-03-25,1308,,,,,
1211 THEO DICKINSON DR,,08002557,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2008-03-25,2008-03-25,1533,2008-03-25,1533,,,,,
1306 STANFORD DR,221B,08002540,1,SCE,SIMPLE HARASSMENT,07U,2008-03-25,2008-03-21,2200,2008-03-24,2200,31,893821.40300000005,504487.02600000001,,
5615 PAVIA ST,,08002541,1,THC,THEFT FROM MOTOR VEHICLE,07U,2008-03-25,2008-03-24,1745,2008-03-24,1745,54,894485.30200000003,503768.17499999999,,
1306 STANFORD DR,,08002550,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2008-03-25,2008-03-24,1715,2008-03-24,1715,31,893821.40300000005,504487.02600000001,,
1306 STANFORD DR,,08002568,1,THK,THEFT OTHER,07U,2008-03-25,2008-03-25,1650,2008-03-25,1649,31,893821.40300000005,504487.02600000001,,
1300 CAMPO SANO AV,BLK,08002588,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2008-03-26,2008-03-26,1315,2008-03-26,1315,,,,,
1101 STANFORD DR,,08002579,1,THA,THEFT OF AUTO TAG / REGISTRATION DECAL,07U,2008-03-26,2008-03-23,1730,2008-03-26,1730,,,,,
1306 STANFORD DR,,08002582,1,TVE,THEFT OF BICYCLE,07U,2008-03-26,2008-02-01,1200,2008-03-18,1200,31,893821.40300000005,504487.02600000001,,
5615 PAVIA ST,,08002593,1,THC,THEFT FROM MOTOR VEHICLE,07U,2008-03-26,2008-03-26,1345,2008-03-26,1345,54,894485.30200000003,503768.17499999999,,
5183 PONCE DE LEON BLVD,,08002596,1,THC,THEFT FROM MOTOR VEHICLE,07U,2008-03-26,2008-03-25,2315,2008-03-26,2315,49,895569.78700000001,504323.94,,
1530 LIGURIA AVE,,08002591,1,THK,THEFT OTHER,07U,2008-03-26,2008-03-26,0930,2008-03-26,0930,,,,,
1530 LIGURIA AVE,,08002594,1,THK,THEFT OTHER,07U,2008-03-26,2008-03-26,0930,2008-03-26,0930,,,,,
1300 MEMORIAL DR,,08002605,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2008-03-26,2008-03-26,1635,2008-03-26,1634,16,893634.74199999997,505003.36800000002,,
1239 THEO DICKINSON DR,,08002607,1,THK,THEFT OTHER,07U,2008-03-26,2008-03-26,0100,2008-03-26,0.041,,,,,
1252 MEMORIAL DR,401,08002617,1,ZOE,SUSPICIOUS INCIDENT,07U,2008-03-27,2008-03-26,1500,2008-03-27,1500,17,893876.15800000005,505263.125,,
5030 BRUNSON  DR,,08002634,1,FRJ,FRAUD ELECTRONIC / COMPUTER / WIRE,07U,2008-03-27,2008-03-27,0853,2008-03-27,0853,,,,,
1245 WILLIAM E WALSH AV,,08002672,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2008-03-28,2008-03-28,1420,2008-03-28,1419,,,,,
1245 WILLIAM E WALSH AV,,08002675,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2008-03-28,2008-03-28,1415,2008-03-28,1415,,,,,
1306 STANFORD DR,,08002654,1,ZOM,INTOXICATED PERSON,07U,2008-03-28,2008-03-28,0150,2008-03-28,0.076,31,893821.40300000005,504487.02600000001,,
1306 STANFORD DR,,08002652,2,ALA,ALCOHOL JUVENILE VIOLATION,07U,2008-03-28,2008-03-28,0110,2008-03-28,0.048,31,893821.40300000005,504487.02600000001,,
1306 STANFORD DR,,08002652,1,FRG,FRAUD POSSESSION OF COUNTERFEIT,07U,2008-03-28,2008-03-28,0110,2008-03-28,0.048,31,893821.40300000005,504487.02600000001,,
1231 THEO DICKINSON DR,,08002655,1,ZOM,INTOXICATED PERSON,07U,2008-03-28,2008-03-27,0225,2008-03-28,0225,,,,,
1221 THEO DICKINSON DR,43A,08002657,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2008-03-28,2008-03-27,1900,2008-03-27,1900,,,,,
1301 MEMORIAL DR,126,08002663,1,FDD,FD SICK/INJURED PERSON,07U,2008-03-28,2008-03-28,1020,2008-03-28,1020,7,893366.68200000003,505369.12400000001,,
5050 BRUNSON DR,,08002668,2,ASA,ASSIST LAW AGENCY,07U,2008-03-28,2008-03-28,1206,2008-03-28,1206,20,894420.18700000003,505665.27899999998,,
5050 BRUNSON DR,,08002668,1,ZOA,TRESPASS WARNING,07U,2008-03-28,2008-03-28,1206,2008-03-28,1206,20,894420.18700000003,505665.27899999998,,
1239 THEO DICKINSON DR,,08002696,1,VAC,VANDALISM TO PERSONAL PROPERTY,07U,2008-03-29,2008-03-29,0001,2008-03-29,0.000,,,,,
5185 PONCE DE LEON BLVD,,08002718,2,DRA,DRUG POSSESSION CONTROLLED SUBSTANCE,07U,2008-03-30,2008-03-30,0023,2008-03-30,0.015,,,,,
5185 PONCE DE LEON BLVD,,08002718,1,VEA,VEHICLE DRIVING / BOATING UNDER THE INFLUENCE,07U,2008-03-30,2008-03-30,0023,2008-03-30,0.015,,,,,
5185 PONCE DE LEON BLVD,,08002718,2,VEC,VEHICLE TRAFFIC OFFENSE (NON-DUI),07U,2008-03-30,2008-03-30,0023,2008-03-30,0.015,,,,,
5185 PONCE DE LEON BLVD,,08002718,2,ZOA,TRESPASS WARNING,07U,2008-03-30,2008-03-30,0023,2008-03-30,0.015,,,,,
1228 THEO DICKINSON DR,,08002742,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2008-03-31,2008-03-31,0940,2008-03-31,0940,63,893509.95700000005,503319.49900000001,,
5665 PONCE DE LEON BLVD,,08002756,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2008-03-31,2008-03-31,1435,2008-03-31,1435,,,,,
1300 MEMORIAL DR,,08002739,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2008-03-31,2008-03-31,0805,2008-03-31,0805,16,893634.74199999997,505003.36800000002,,
1300 MEMORIAL DR,,08002761,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2008-03-31,2008-03-31,1540,2008-03-31,1540,16,893634.74199999997,505003.36800000002,,
1300 MEMORIAL DR,,08002789,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2008-04-01,2008-04-01,0950,2008-04-01,0950,16,893634.74199999997,505003.36800000002,,
1241 THEO DICKINSON DR,,08002792,1,FDD,FD SICK/INJURED PERSON,07U,2008-04-01,2008-04-01,1100,2008-04-01,1100,81,892858.31700000004,503002.52299999999,,
1300 MEMORIAL DR,,08002805,1,PRB,PROPERTY LOST,07U,2008-04-01,2008-03-03,1700,2008-03-03,1700,16,893634.74199999997,505003.36800000002,,
5100 BRUNSON DR,,08002806,1,DIA,DISTURBANCE DOMESTIC,07U,2008-04-01,2008-04-01,1537,2008-04-01,1537,,,,,
5250 UNIVERSITY DR,,08002814,1,ZOA,TRESPASS WARNING,07U,2008-04-01,2008-04-01,1700,2008-04-01,1700,,,,,
1101 STANFORD DR,,08002832,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2008-04-02,2008-04-01,2200,2008-04-01,2200,,,,,
1300 MEMORIAL DR,,08002837,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2008-04-02,2008-04-02,1335,2008-04-02,1334,16,893634.74199999997,505003.36800000002,,
1300 MEMORIAL DR,,08002838,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2008-04-02,2008-04-02,1330,2008-04-02,1330,16,893634.74199999997,505003.36800000002,,
5600 PONCE DE LEON BLVD,BLK,08002843,1,THC,THEFT FROM MOTOR VEHICLE,07U,2008-04-02,2008-04-01,1815,2008-04-02,1815,,,,,
1300 MEMORIAL DR,,08002848,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2008-04-02,2008-04-02,1430,2008-04-02,1430,16,893634.74199999997,505003.36800000002,,
5200 BRUNSON DR,,08002878,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2008-04-03,2008-04-03,1320,2008-04-03,1320,24,894706.67700000003,505424.42,,
5200 BRUNSON DR,,08002879,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2008-04-03,2008-04-03,1340,2008-04-03,1340,24,894706.67700000003,505424.42,,
5500 ALHAMBRA CIR,BLK,08002862,1,VEC,VEHICLE TRAFFIC OFFENSE (NON-DUI),07U,2008-04-03,2008-04-03,0007,2008-04-03,0.004,,,,,
5500 ALHAMBRA CIR,BLK,08002862,1,ZOB,WARRANT ARREST,07U,2008-04-03,2008-04-03,0007,2008-04-03,0.004,,,,,
5500 ALHAMBRA CIR,BLK,08002862,2,ZOB,WARRANT ARREST,07U,2008-04-03,2008-04-03,0007,2008-04-03,0.004,,,,,
5501 SAN AMARO DR,,08002886,1,SCE,SIMPLE HARASSMENT,07U,2008-04-03,2008-04-02,1700,2008-04-03,1700,,,,,
1306 STANFORD DR,,08002893,1,ZOA,TRESPASS WARNING,07U,2008-04-03,2008-04-03,1722,2008-04-03,1722,31,893821.40300000005,504487.02600000001,,
1306 STANFORD DR,,08002897,1,ZOJ,BAKER / MARCHMAN ACT,07U,2008-04-03,2008-04-03,1809,2008-04-03,1809,31,893821.40300000005,504487.02600000001,,
1231 THEO DICKINSON DR,MD 305,08002900,1,BUA,BURGLARY RESIDENTIAL,07U,2008-04-03,2008-04-03,1955,2008-04-03,1955,,,,,
1231 THEO DICKINSON DR,MD 305,08002900,2,THK,THEFT OTHER,07U,2008-04-03,2008-04-03,1955,2008-04-03,1955,,,,,
5800 SAN AMARO DR,,08002906,1,THK,THEFT OTHER,07U,2008-04-04,2008-04-04,0305,2008-04-04,0305,,,,,
6000 SAN AMARO DR,BLK,08002905,1,DRF,DRUG POSSESSION OF PARAPHERNALIA / EQUIPMENT,07U,2008-04-04,2008-04-04,0308,2008-04-04,0308,,,,,
6000 SAN AMARO DR,BLK,08002905,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,2008-04-04,2008-04-04,0308,2008-04-04,0308,,,,,
6000 SAN AMARO DR,BLK,08002905,2,PRA,PROPERTY FOUND / IMPOUNDED,07U,2008-04-04,2008-04-04,0308,2008-04-04,0308,,,,,
6000 SAN AMARO DR,BLK,08002905,1,ZOA,TRESPASS WARNING,07U,2008-04-04,2008-04-04,0308,2008-04-04,0308,,,,,
6000 SAN AMARO DR,BLK,08002905,2,ZOA,TRESPASS WARNING,07U,2008-04-04,2008-04-04,0308,2008-04-04,0308,,,,,
5800 SAN AMARO DR,,08002918,1,ZOA,TRESPASS WARNING,07U,2008-04-04,2008-04-04,1247,2008-04-04,1247,492,892071.83,502483.7,,
1231 THEO DICKINSON DR,MT 322,08002922,1,BUA,BURGLARY RESIDENTIAL,07U,2008-04-04,2008-04-04,0300,2008-04-04,0300,,,,,
1231 THEO DICKINSON DR,MT 322,08002922,2,THK,THEFT OTHER,07U,2008-04-04,2008-04-04,0300,2008-04-04,0300,,,,,
5616 GEORGE E MERRICK ST,,08002924,1,FDC,FD OTHER FIRE,07U,2008-04-04,2008-04-04,1540,2008-04-04,1540,,,,,
1525 ALBENGA AV,,08002931,1,PRC,PROPERTY DAMAGED,07U,2008-04-04,2008-04-04,1850,2008-04-04,1850,109,891786.45900000003,502485.90500000003,,
1241 THEO DICKINSON DR,,08002933,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2008-04-04,2008-04-04,1745,2008-04-04,1745,81,892858.31700000004,503002.52299999999,,
1312 MILLER DR,,08002937,1,ZOE,SUSPICIOUS INCIDENT,07U,2008-04-04,2008-04-04,2300,2008-04-04,2300,34,893200.60100000002,504423.66399999999,,
1231 THEO DICKINSON DR,MCD 305,08002942,1,ZOM,INTOXICATED PERSON,07U,2008-04-05,2008-04-05,0145,2008-04-05,0.072,,,,,
1231 THEO DICKINSON DR,BLK,08002958,1,ZOM,INTOXICATED PERSON,07U,2008-04-06,2008-04-06,0105,2008-04-06,0.045,,,,,
1200 THEO DICKINSON DR,,08002960,1,FRG,FRAUD POSSESSION OF COUNTERFEIT,07U,2008-04-06,2008-04-06,0311,2008-04-06,0311,,,,,
1231 THEO DICKINSON DR,,08002960,1,ZOM,INTOXICATED PERSON,07U,2008-04-06,2008-04-06,0311,2008-04-06,0311,,,,,
1231 THEO DICKINSON DR,,08002960,2,ZOM,INTOXICATED PERSON,07U,2008-04-06,2008-04-06,0311,2008-04-06,0311,,,,,
1231 THEO DICKINSON DR,,08002962,1,ZOG,DECEASED PERSON,07U,2008-04-06,2008-04-06,0320,2008-04-06,0320,,,,,
1101 STANFORD DR,,08002963,1,ZOM,INTOXICATED PERSON,07U,2008-04-06,2008-04-06,0446,2008-04-06,0446,,,,,
1239 THEO DICKINSON DR,,08002988,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2008-04-07,2008-04-07,1030,2008-04-07,1030,,,,,
1245 THEO DICKINSON DR,,08002989,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2008-04-07,2008-04-07,0955,2008-04-07,0955,,,,,
5821 SAN AMARO DR,,08003000,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2008-04-07,2008-04-07,1403,2008-04-07,1403,,,,,
5501 SAN AMARO DR,R608,08002994,1,TVD,THEFT OF MOTORCYCLE,07U,2008-04-07,2008-04-02,1600,2008-04-06,1600,,,,,
1239 THEO DICKINSON DR,,08002999,1,ZOA,TRESPASS WARNING,07U,2008-04-07,2008-04-07,1327,2008-04-07,1327,,,,,
5600 SAN AMARO DR,,08003002,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2008-04-07,2008-04-07,1230,2008-04-07,1230,,,,,
1300 MEMORIAL DR,208,08003025,1,ZOE,SUSPICIOUS INCIDENT,07U,2008-04-08,2008-04-08,0833,2008-04-08,0833,16,893634.74199999997,505003.36800000002,,
1211 THEO DICKINSON DR,,08003049,2,ASA,ASSIST LAW AGENCY,07U,2008-04-08,2008-03-20,1300,2008-04-06,1300,,,,,
5665 PONCE DE LEON BLVD,,08003049,1,SCE,SIMPLE HARASSMENT,07U,2008-04-08,2008-03-20,1300,2008-04-06,1300,,,,,
1535 LEVANTE AV,,08003048,1,VAB,VANDALISM TO VEHICLE,07U,2008-04-08,2008-04-08,1130,2008-04-08,1130,94,891627.89,501154.33500000002,,
5665 PONCE DE LEON BLVD,36,08003050,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2008-04-08,2008-04-01,1700,2008-04-08,1700,,,,,
THEO DICKINSON DR,518,08003067,1,SCA,SIMPLE BATTERY,07U,2008-04-08,2008-04-08,2030,2008-04-08,2030,,,,,
1301 MEMORIAL DR,518,08003067,2,SCB,SIMPLE ASSAULT / THREATS,07U,2008-04-08,2008-04-08,2030,2008-04-08,2030,7,893366.68200000003,505369.12400000001,,
1239 THEO DICKINSON DR,,08003085,1,FDD,FD INJURED PERSON,07U,2008-04-09,2008-04-09,1137,2008-04-09,1137,,,,,
1535 LEVANTE AV,,08003092,1,FRL,FRAUD OTHER JURISDICTION,07U,2008-04-09,2008-04-09,1311,2008-04-09,1311,94,891627.89,501154.33500000002,,
