Address1,Apt,Case,Pri_Offens,Off_Code,Offense,tract,DATEofReport,date_occ,hour_occ,date_fnd,hour_fnd,FID,X,Y,Donxees,Donyees
5500 BLK SAN AMARO DR,BLK,09002546,1,FDD,FD SICK/INJURED PERSON,07U,2009-04-01,2009-04-01,1821,2009-04-01,1821,,,,,
1251 MEMORIAL DR,RM 202,09002547,1,PRB,PROPERTY LOST,07U,2009-04-01,2009-04-01,1100,2009-04-01,1100,,,,,
5665 PONCE DE LEON BLVD,,09002549,1,ZOE,SUSPICIOUS INCIDENT,07U,2009-04-01,2009-03-23,1800,2009-04-01,1800,,,,,
5600 PONCE DE LEON BLVD,BLK,09002551,1,ZOA,TRESPASS WARNING,07U,2009-04-02,2009-04-02,0150,2009-04-02,0150,,,,,
1231 THEO DICKINSON DR,,09002585,2,ALA,ALCOHOL JUVENILE VIOLATION,07U,2009-04-03,2009-04-03,0245,2009-04-03,0245,,,,,
1231 THEO DICKINSON DR,,09002585,1,DRA,DRUG POSSESSION CONTROLLED SUBSTANCE,07U,2009-04-03,2009-04-03,0245,2009-04-03,0245,,,,,
1300 STANFORD DR,BLK,09002584,1,ALA,ALCOHOL JUVENILE VIOLATION,07U,2009-04-03,2009-04-03,0323,2009-04-03,0323,,,,,
1239 THEO DICKINSON DR,WT211,09002583,1,VAC,VANDALISM TO PROPERTY,07U,2009-04-03,2009-04-02,2030,2009-04-03,2030,,,,,
1200 THEO DICKINSON DR,BLK,09002587,1,ALA,ALCOHOL JUVENILE VIOLATION,07U,2009-04-03,2009-04-03,0450,2009-04-03,0450,,,,,
1211 THEO DICKINSON DR,,09002599,1,THC,THEFT FROM MOTOR VEHICLE,07U,2009-04-03,2009-04-02,2100,2009-04-03,2100,,,,,
1101 STANFORD DR,,09002603,1,THC,THEFT FROM MOTOR VEHICLE,07U,2009-04-03,2009-04-03,0001,2009-04-03,0001,,,,,
5100 BRUNSON DR,,09002615,1,PRB,PROPERTY LOST,07U,2009-04-03,2009-04-03,1125,2009-04-03,1125,,,,,
1585 ALBENGA AV,104,09002623,1,BUA,BURGLARY RESIDENTIAL,07U,2009-04-03,2009-04-01,1400,2009-04-01,1400,107,891478.31499999994,502478.739,,
1585 ALBENGA AV,104,09002623,2,THM,THEFT FROM BURGLARY,07U,2009-04-03,2009-04-01,1400,2009-04-01,1400,107,891478.31499999994,502478.739,,
1101 STANFORD DR,409,09002621,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2009-04-03,2009-04-01,1726,2009-04-01,1726,,,,,
5821 SAN AMARO DR,,09002626,1,DRA,DRUG POSSESSION CONTROLLED SUBSTANCE,07U,2009-04-03,2009-04-03,2149,2009-04-03,2149,,,,,
5821 SAN AMARO DR,,09002626,2,PRA,PROPERTY FOUND / IMPOUNDED,07U,2009-04-03,2009-04-03,2149,2009-04-03,2149,,,,,
5821 SAN AMARO DR,,09002626,2,ZOA,TRESPASS WARNING,07U,2009-04-03,2009-04-03,2149,2009-04-03,2149,,,,,
1570 LIGURIA AV,303,09002632,1,ZOJ,BAKER / MARCHMAN ACT,07U,2009-04-04,2009-04-04,0215,2009-04-04,0215,104,891512.72,501942.45299999998,,
1570 LIGURIA AV,102B,09002631,1,FDD,FD SICK/INJURED PERSON,07U,2009-04-04,2009-04-04,0351,2009-04-04,0351,104,891512.72,501942.45299999998,,
5100 BRUNSON DR,,09002641,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2009-04-04,2009-04-02,2100,2009-04-02,2100,,,,,
5185 PONCE DE LEON BLVD,,09002646,1,ZOE,SUSPICIOUS INCIDENT,07U,2009-04-05,2009-04-04,2355,2009-04-04,2355,,,,,
1301 STANFORD DR,,09002650,2,ALA,ALCOHOL JUVENILE VIOLATION,07U,2009-04-05,2009-04-05,0458,2009-04-05,0458,50,894666.745,504343.22399999999,,
1301 STANFORD DR,,09002650,1,FRG,FRAUD POSSESSION OF COUNTERFEIT,07U,2009-04-05,2009-04-05,0458,2009-04-05,0458,50,894666.745,504343.22399999999,,
1301 STANFORD DR,,09002650,2,ZOA,TRESPASS WARNING,07U,2009-04-05,2009-04-05,0458,2009-04-05,0458,50,894666.745,504343.22399999999,,
1306 STANFORD DR,236,09002657,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2009-04-05,2009-04-05,1920,2009-04-05,1920,31,893821.40300000005,504487.02600000001,,
1111 MEMORIAL DR,,09002663,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2009-04-06,2009-04-06,1042,2009-04-06,1042,18,894105.66599999997,505505.27299999999,,
1245 THEO DICKINSON DR,,09002662,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2009-04-06,2009-04-06,1006,2009-04-06,1006,,,,,
5300 CARILLO ST,,09002668,1,ANB,ANIMAL BITE / ATTACK,07U,2009-04-06,2009-04-06,1344,2009-04-06,1344,,,,,
5600 GEORGE E MERRICK ST,21R,09002678,1,ZOJ,BAKER / MARCHMAN ACT,07U,2009-04-06,2009-04-06,1555,2009-04-06,1555,,,,,
1300 MEMORIAL DR,,09002681,1,PRB,PROPERTY LOST,07U,2009-04-06,2009-04-05,2300,2009-04-05,2300,16,893634.74199999997,505003.36800000002,,
1365 MEMORIAL DR,,09002712,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2009-04-07,2009-04-07,1553,2009-04-07,1553,,,,,
1575 LIGURIA DR,404,09002688,1,ZOD,INCIDENT REPORT,07U,2009-04-07,2009-04-07,0040,2009-04-07,0040,,,,,
1100 STANFORD DR,BLK,09002720,1,ALA,ALCOHOL JUVENILE VIOLATION,07U,2009-04-08,2009-04-08,0148,2009-04-08,0148,,,,,
5665 PONCE DE LEON BLVD,,09002727,1,TVE,THEFT OF BICYCLE,07U,2009-04-08,2009-04-07,1415,2009-04-08,1415,,,,,
1306 STANFORD DR,,09002733,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2009-04-08,2009-04-08,1215,2009-04-08,1215,31,893821.40300000005,504487.02600000001,,
1245 DAUER DR,,09002772,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2009-04-09,2009-04-09,1329,2009-04-09,1329,65,893424.071,502854.73300000001,,
5615 PAVIA ST,,09002767,1,PRC,PROPERTY DAMAGED,07U,2009-04-09,2009-04-08,0800,2009-04-08,0800,54,894485.30200000003,503768.17499999999,,
5600 GEORGE E MERRICK ST,21-R,09002773,1,ZOJ,BAKER / MARCHMAN ACT,07U,2009-04-09,2009-04-09,1250,2009-04-09,1250,,,,,
1244 STANFORD DR,,09002763,1,SCE,SIMPLE HARASSMENT,07U,2009-04-09,2009-04-09,1031,2009-04-09,1031,45,895022.70700000005,504471.212,,
1150 STANFORD DR,,09002789,1,DIA,DISTURBANCE DOMESTIC,07U,2009-04-09,2009-04-09,1730,2009-04-09,1730,133,894933.25600000005,503710.15,,
1239 THEO DICKINSON DR,,09002784,1,ZOD,INCIDENT REPORT,07U,2009-04-09,2009-04-09,1640,2009-04-09,1640,,,,,
1231 THEO DICKINSON DR,,09002798,2,PRA,PROPERTY FOUND / IMPOUNDED,07U,2009-04-10,2009-04-10,0218,2009-04-10,0218,,,,,
1231 THEO DICKINSON DR,,09002798,1,ZOM,INTOXICATED PERSON,07U,2009-04-10,2009-04-10,0218,2009-04-10,0218,,,,,
5185 PONCE DE LEON BLVD,,09002797,1,ZOM,INTOXICATED PERSON,07U,2009-04-10,2009-04-10,0240,2009-04-10,0240,,,,,
5638 GEORGE E MERRICK ST,W,09002799,2,FDD,FD SICK/INJURED PERSON,07U,2009-04-10,2009-04-10,0329,2009-04-10,0329,,,,,
5638 GEORGE E MERRICK ST,W,09002799,2,XOP,ORDINANCE VIOLATION,07U,2009-04-10,2009-04-10,0329,2009-04-10,0329,,,,,
5638 GEORGE E MERRICK ST,W,09002799,1,ZOM,INTOXICATED PERSON,07U,2009-04-10,2009-04-10,0329,2009-04-10,0329,,,,,
5665 PONCE DE LEON BLVD,,09002843,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,2009-04-11,2009-04-02,0000,2009-04-02,0000,,,,,
5615 PAVIA ST,,09002877,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2009-04-13,2009-04-13,1534,2009-04-13,1534,54,894485.30200000003,503768.17499999999,,
1111 MEMORIAL DR,,09002866,1,VAB,VANDALISM TO VEHICLE,07U,2009-04-13,2009-04-11,1745,2009-04-11,1745,18,894105.66599999997,505505.27299999999,,
1239 THEO DICKINSON DR,WL315,09002886,2,PRA,PROPERTY FOUND / IMPOUNDED,07U,2009-04-13,2009-04-13,1930,2009-04-13,1930,,,,,
1239 THEO DICKINSON DR,WL315,09002886,1,ZOA,TRESPASS WARNING,07U,2009-04-13,2009-04-13,1930,2009-04-13,1930,,,,,
1239 THEO DICKINSON DR,WL315,09002886,2,ZOJ,BAKER / MARCHMAN ACT,07U,2009-04-13,2009-04-13,1930,2009-04-13,1930,,,,,
5050 BRUNSON DR,,09002912,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2009-04-14,2009-04-14,1543,2009-04-14,1543,20,894420.18700000003,505665.27899999998,,
1239 THEO DICKINSON DR,,09002903,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2009-04-14,2009-04-14,1218,2009-04-14,1218,,,,,
1200 THEO DICKINSON DR,,09002908,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2009-04-14,2009-04-14,1411,2009-04-14,1411,,,,,
6200 SAN AMARO DR,,09002892,1,BUB,BURGLARY NON-RESIDENTIAL,07U,2009-04-14,2009-04-13,1600,2009-04-14,1600,96,892059.28200000001,501423.57299999997,,
6200 SAN AMARO DR,,09002892,2,THK,THEFT OTHER,07U,2009-04-14,2009-04-13,1600,2009-04-14,1600,96,892059.28200000001,501423.57299999997,,
1535 LEVANTE AV,,09002905,1,PRB,PROPERTY LOST,07U,2009-04-14,2009-04-02,0001,2009-04-06,0001,94,891627.89,501154.33500000002,,
5835 PONCE DE LEON BLVD,,09002926,1,ZOF,UNSECURED PROPERTY,07U,2009-04-15,2009-04-15,0240,2009-04-15,0240,,,,,
1245 DAUER DR,,09002932,1,ZOA,TRESPASS WARNING,07U,2009-04-15,2009-04-15,0820,2009-04-15,0820,65,893424.071,502854.73300000001,,
1211 THEO DICKINSON DR,,09002940,1,THC,THEFT FROM MOTOR VEHICLE,07U,2009-04-15,2009-04-12,2300,2009-04-15,2300,,,,,
1306 STANFORD DR,,09002952,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2009-04-15,2009-04-15,1500,2009-04-15,1500,31,893821.40300000005,504487.02600000001,,
1560 LIGURIA AV,,09002959,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2009-04-15,2009-04-15,2323,2009-04-15,2323,103,891566.97100000002,501944.41700000002,,
1101 STANFORD DR,,09002985,1,TVE,THEFT OF BICYCLE,07U,2009-04-16,2009-04-16,1800,2009-04-16,1800,,,,,
1530 LIGURIA AV,,09002997,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2009-04-17,2009-04-17,1057,2009-04-17,1057,,,,,
5100 BRUNSON DR,,09002998,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2009-04-17,2009-04-17,1100,2009-04-17,1100,,,,,
1211 THEO DICKINSON DR,,09003003,1,TVE,THEFT OF BICYCLE,07U,2009-04-17,2009-04-12,0600,2009-04-17,0600,,,,,
1306 STANFORD DR,,09003021,1,SCA,SIMPLE BATTERY,07U,2009-04-17,2009-04-17,2250,2009-04-17,2250,31,893821.40300000005,504487.02600000001,,
1500 CORNICHE AV,BLK,09003023,1,ZOM,INTOXICATED PERSON,07U,2009-04-18,2009-04-18,0043,2009-04-18,0043,,,,,
1101 STANFORD DR,,09003024,2,FDD,FD SICK/INJURED PERSON,07U,2009-04-18,2009-04-18,0220,2009-04-18,0220,,,,,
1101 STANFORD DR,,09003024,1,ZOM,INTOXICATED PERSON,07U,2009-04-18,2009-04-18,0220,2009-04-18,0220,,,,,
5475 PONCE DE LEON BLVD/S ALHAMBRA CIR,,09002988,1,VEA,VEHICLE DRIVING / BOATING UNDER THE INFLUENCE,07U,2009-04-18,2009-04-17,0225,2009-04-17,0225,,,,,
5821 SAN AMARO DR,,09003026,1,THK,THEFT OTHER,07U,2009-04-18,2009-04-17,2045,2009-04-18,2045,,,,,
5665 PONCE DE LEON BLVD,,09003030,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,2009-04-18,2009-04-18,1315,2009-04-18,1315,,,,,
1223 THEO DICKINSON DR,,09003033,1,VAC,VANDALISM TO PROPERTY,07U,2009-04-18,2009-04-18,1440,2009-04-18,1440,,,,,
1245 DAUER DR,,09003034,1,FDD,FD SICK/INJURED PERSON,07U,2009-04-18,2009-04-18,1450,2009-04-18,1450,65,893424.071,502854.73300000001,,
1231 THEO DICKINSON DR,,09003043,1,ASA,ASSIST LAW AGENCY,07U,2009-04-19,2009-04-19,0240,2009-04-19,0240,,,,,
1200 THEO DICKINSON DR,BLK,09003045,1,ZOA,TRESPASS WARNING,07U,2009-04-19,2009-04-19,0400,2009-04-19,0400,,,,,
1200 THEO DICKINSON DR,BLK,09003045,2,ZOM,INTOXICATED PERSON,07U,2009-04-19,2009-04-19,0400,2009-04-19,0400,,,,,
1239 THEO DICKINSON DR,,09003047,1,FDD,FD SICK/INJURED PERSON,07U,2009-04-19,2009-04-19,0400,2009-04-19,0400,,,,,
1231 THEO DICKINSON DR,,09003059,1,FDD,FD SICK/INJURED PERSON,07U,2009-04-19,2009-04-19,2100,2009-04-19,2100,,,,,
1301 STANFORD DR,,09003071,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2009-04-20,2009-04-20,1003,2009-04-20,1003,50,894666.745,504343.22399999999,,
1241 THEO DICKINSON DR,,09003079,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2009-04-20,2009-04-20,1303,2009-04-20,1303,81,892858.31700000004,503002.52299999999,,
5600 GEORGE E MERRICK ST,,09003077,1,ZOA,TRESPASS WARNING,07U,2009-04-20,2009-04-20,1130,2009-04-20,1130,,,,,
1306 STANFORD DR,,09003081,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2009-04-20,2009-04-10,1810,2009-04-10,1810,31,893821.40300000005,504487.02600000001,,
1211 THEO DICKINSON DR,433,09003088,1,DRB,DRUG SALE CONTROLLED SUBSTANCE,07U,2009-04-20,2009-04-20,1845,2009-04-20,1845,,,,,
1211 THEO DICKINSON DR,433,09003088,2,ZOK,SPECIAL INVESTIGATION,07U,2009-04-20,2009-04-20,1845,2009-04-20,1845,,,,,
1300 STANFORD DR,,09003116,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2009-04-21,2009-04-21,1743,2009-04-21,1743,,,,,
1500 LEVANTE AV/SAN AMARO DR,,09003105,1,FDD,FD SICK/INJURED PERSON,07U,2009-04-21,2009-04-21,1248,2009-04-21,1248,,,,,
1231 THEO DICKINSON DR,,09003106,1,TVE,THEFT OF BICYCLE,07U,2009-04-21,2009-04-20,1700,2009-04-21,1700,,,,,
1306 STANFORD DR,,09003109,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2009-04-21,2009-04-21,1323,2009-04-21,1323,31,893821.40300000005,504487.02600000001,,
1211 THEO DICKINSON DR,,09003113,1,TVE,THEFT OF BICYCLE,07U,2009-04-21,2009-04-21,0300,2009-04-21,0300,,,,,
1241 THEO DICKINSON DR,,09003119,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2009-04-21,2009-04-21,1900,2009-04-21,1900,81,892858.31700000004,503002.52299999999,,
1312 MILLER DR,,09003134,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2009-04-22,2009-04-22,1151,2009-04-22,1151,34,893200.60100000002,504423.66399999999,,
5300 CARILLO ST,,09003132,1,ANB,ANIMAL BITE / ATTACK,07U,2009-04-22,2009-04-22,1120,2009-04-22,1120,,,,,
5300 CARILLO ST,,09003132,2,FDD,FD SICK/INJURED PERSON,07U,2009-04-22,2009-04-22,1120,2009-04-22,1120,,,,,
5000 BRUNSON DR,BLOCK,09003140,1,VEC,VEHICLE TRAFFIC OFFENSE (NON-DUI),07U,2009-04-22,2009-04-22,1245,2009-04-22,1245,,,,,
1245 DAUER DR,,09003151,1,VAB,VANDALISM TO VEHICLE,07U,2009-04-22,2009-04-21,0900,2009-04-21,0900,65,893424.071,502854.73300000001,,
1239 THEO DICKINSON DR,,09003158,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,2009-04-22,2009-04-22,0344,2009-04-22,0344,,,,,
1239 STANFORD DR,RT 1214,09003157,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,2009-04-22,2009-04-20,1500,2009-04-20,1500,,,,,
1241 THEO DICKINSON DR,,09003131,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2009-04-22,2009-04-22,1033,2009-04-22,1033,81,892858.31700000004,503002.52299999999,,
1111 MEMORIAL DR,,09003174,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2009-04-23,2009-04-23,1206,2009-04-23,1206,18,894105.66599999997,505505.27299999999,,
1320 CAMPO SANO AV,,09003171,1,THG,THEFT FROM COIN OPERATED MACHINE,07U,2009-04-23,2009-04-16,0830,2009-04-23,0830,,,,,
1320 CAMPO SANO AV,,09003172,1,THG,THEFT FROM COIN OPERATED MACHINE,07U,2009-04-23,2009-04-16,0834,2009-04-23,0834,,,,,
5501 SAN AMARO DR,,09003209,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2009-04-24,2009-04-24,1243,2009-04-24,1243,,,,,
1239 THEO DICKINSON DR,,09003195,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,2009-04-24,2009-04-24,0630,2009-04-24,0630,,,,,
5202 UNIVERSITY DR,,09003213,1,TVE,THEFT OF BICYCLE,07U,2009-04-24,2009-04-24,0930,2009-04-24,0930,27,894455.40899999999,504947.43699999998,,
1314 MILLER DR,,09003221,1,FDD,FD SICK/INJURED PERSON,07U,2009-04-24,2009-04-24,1500,2009-04-24,1500,33,893377.17200000002,504450.17200000002,,
1306 STANFORD DR,,09003227,1,FRB,FRAUD BY FALSE PRETENSE,07U,2009-04-24,2009-04-24,1615,2009-04-24,1615,31,893821.40300000005,504487.02600000001,,
1365 MEMORIAL DR,,09003229,1,THG,THEFT FROM COIN OPERATED MACHINE,07U,2009-04-24,2009-04-24,1500,2009-04-24,1500,,,,,
6201 SAN AMARO DR,,09003237,1,FDD,FD SICK/INJURED PERSON,07U,2009-04-24,2009-04-24,2114,2009-04-24,2114,,,,,
1306 STANFORD DR,,09003239,1,ROD,ROBBERY STRONGARM,07U,2009-04-24,2009-04-24,2256,2009-04-24,2256,31,893821.40300000005,504487.02600000001,,
1245 DAUER DR,,09003249,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2009-04-25,2009-04-23,2000,2009-04-25,2000,65,893424.071,502854.73300000001,,
5185 PONCE DE LEON BLVD,,09003253,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2009-04-25,2009-04-25,0330,2009-04-25,0330,,,,,
5185 PONCE DE LEON BLVD,,09003253,2,VAC,VANDALISM TO PROPERTY,07U,2009-04-25,2009-04-25,0330,2009-04-25,0330,,,,,
1300 MEMORIAL DR,,09003252,1,PRC,PROPERTY DAMAGED,07U,2009-04-25,2009-04-25,1258,2009-04-25,1258,16,893634.74199999997,505003.36800000002,,
1101 STANFORD DR,736,09003272,1,SCA,SIMPLE BATTERY,07U,2009-04-26,2009-04-26,0025,2009-04-26,0025,,,,,
1301 MEMORIAL DR,,09003276,1,ZOD,INCIDENT REPORT,07U,2009-04-26,2009-04-26,1213,2009-04-26,1213,7,893366.68200000003,505369.12400000001,,
5821 SAN AMARO DR,,09003278,1,PRB,PROPERTY LOST,07U,2009-04-26,2009-04-26,1500,2009-04-26,1500,,,,,
1239 THEO DICKINSON DR,P307,09003302,1,THK,THEFT OTHER,07U,2009-04-27,2009-04-17,1800,2009-04-19,1800,,,,,
1239 THEO DICKINSON DR,W621,09003310,1,FRJ,FRAUD ELECTRONIC / COMPUTER / WIRE,07U,2009-04-27,2009-04-26,1422,2009-04-26,1422,,,,,
1239 THEO DICKINSON DR,W621,09003310,2,SCE,SIMPLE HARASSMENT,07U,2009-04-27,2009-04-26,1422,2009-04-26,1422,,,,,
5185 PONCE DE LEON BLVD,,09003319,1,SCA,SIMPLE BATTERY,07U,2009-04-27,2009-04-27,2300,2009-04-27,2300,,,,,
6200 SAN AMARO DR,,09003321,1,BUB,BURGLARY NON-RESIDENTIAL,07U,2009-04-28,2009-04-28,0126,2009-04-28,0126,96,892059.28200000001,501423.57299999997,,
6200 SAN AMARO DR,,09003321,2,THM,THEFT FROM BURGLARY,07U,2009-04-28,2009-04-28,0126,2009-04-28,0126,96,892059.28200000001,501423.57299999997,,
1223 THEO DICKINSON DR,,09003325,1,FDD,FD SICK/INJURED PERSON,07U,2009-04-28,2009-04-28,0703,2009-04-28,0703,,,,,
5225 PONCE DE LEON BLVD,,09003307,1,SCA,SIMPLE BATTERY,07U,2009-04-28,2009-04-27,1739,2009-04-27,1739,53,894801.88399999996,503471.82400000002,,
1244 STANFORD DR,,09003343,1,DIB,DISTURBANCE OTHER,07U,2009-04-28,2009-04-28,1700,2009-04-28,1700,45,895022.70700000005,504471.212,,
5665 PONCE DE LEON BLVD,,09003346,1,PRB,PROPERTY LOST,07U,2009-04-28,2009-04-23,1600,2009-04-23,1600,,,,,
1300 MEMORIAL DR,7 FLOOR,09003348,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2009-04-28,2009-04-28,1827,2009-04-28,1827,16,893634.74199999997,505003.36800000002,,
1211 THEO DICKINSON DR,,09003350,1,ZOM,INTOXICATED PERSON,07U,2009-04-29,2009-04-29,0325,2009-04-29,0325,,,,,
1300 MEMORIAL DR,,09003352,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2009-04-29,2009-04-28,2100,2009-04-28,2100,16,893634.74199999997,505003.36800000002,,
5813 PONCE DE LEON BLVD,,09003305,1,ALB,ALCOHOL SALE TO MINOR,07U,2009-04-29,2009-03-04,1625,2009-04-27,1625,91,892276.28300000005,501189.15100000001,,
1211 THEO DICKINSON DR,,09003358,1,ZOA,TRESPASS WARNING,07U,2009-04-29,2009-04-29,1039,2009-04-29,1039,,,,,
5813 PONCE DE LEON BLVD,,09003305,2,ZOK,SPECIAL INVESTIGATION,07U,2009-04-29,2009-03-04,1625,2009-04-27,1625,91,892276.28300000005,501189.15100000001,,
1251 MEMORIAL DR,502,09003373,1,BUB,BURGLARY NON-RESIDENTIAL,07U,2009-04-29,2009-04-27,2330,2009-04-28,2330,,,,,
1251 MEMORIAL DR,502,09003373,2,THM,THEFT FROM BURGLARY,07U,2009-04-29,2009-04-27,2330,2009-04-28,2330,,,,,
1312 MILLER DR,,09003378,1,TVE,THEFT OF BICYCLE,07U,2009-04-29,2009-04-29,1140,2009-04-29,1140,34,893200.60100000002,504423.66399999999,,
1239 THEO DICKINSON DR,,09003380,1,TVE,THEFT OF BICYCLE,07U,2009-04-30,2009-04-29,1900,2009-04-30,1900,,,,,
5600 GEORGE E MERRICK ST,BLK,09003410,1,ZOA,TRESPASS WARNING,07U,2009-04-30,2009-04-30,1655,2009-04-30,1655,,,,,
1211 THEO DICKINSON DR,,09003424,1,PRC,PROPERTY DAMAGED,07U,2009-05-01,2009-05-01,0458,2009-05-01,0458,,,,,
1239 THEO DICKINSON DR,,09003451,1,TVE,THEFT OF BICYCLE,07U,2009-05-01,2009-04-28,1630,2009-04-30,1630,,,,,
1239 THEO DICKINSON DR,,09003467,1,FRG,FRAUD POSSESSION OF COUNTERFEIT,07U,2009-05-02,2009-05-02,0410,2009-05-02,0410,,,,,
1239 THEO DICKINSON DR,,09003467,2,ZOM,INTOXICATED PERSON,07U,2009-05-02,2009-05-02,0410,2009-05-02,0410,,,,,
5665 PONCE DE LEON BLVD,,09003479,1,FRG,FRAUD POSSESSION OF COUNTERFEIT,07U,2009-05-02,2009-04-29,2200,2009-04-29,2200,,,,,
5665 PONCE DE LEON BLVD,,09003479,2,PRA,PROPERTY FOUND / IMPOUNDED,07U,2009-05-02,2009-04-29,2200,2009-04-29,2200,,,,,
1200 S DIXIE HWY,BLK,09003485,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2009-05-03,2009-05-02,1200,2009-05-03,1200,,,,,
1531 LIGURIA AV,N,09003506,2,PRC,PROPERTY DAMAGED,07U,2009-05-03,2009-05-03,2145,2009-05-03,2145,,,,,
1531 LIGURIA AV,N,09003506,1,SCA,SIMPLE BATTERY,07U,2009-05-03,2009-05-03,2145,2009-05-03,2145,,,,,
1531 LIGURIA AV,N,09003506,1,ZOM,INTOXICATED PERSON,07U,2009-05-03,2009-05-03,2145,2009-05-03,2145,,,,,
1530 LIGURIA AV,,09003515,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2009-05-04,2009-05-04,0918,2009-05-04,0918,,,,,
1530 LIGURIA AV,,09003516,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2009-05-04,2009-05-04,0911,2009-05-04,0911,,,,,
1300 MEMORIAL DR,,09003530,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2009-05-04,2009-05-04,1355,2009-05-04,1355,16,893634.74199999997,505003.36800000002,,
5821 SAN AMARO DR,,09003521,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2009-05-05,2009-05-05,1020,2009-05-05,1020,,,,,
1541 SAN AMARO DR,,09003552,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2009-05-05,2009-05-05,0850,2009-05-05,0850,,,,,
5600 PAVIA ST,,09003557,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2009-05-05,2009-05-05,1140,2009-05-05,1140,,,,,
1365 MEMORIAL DR,,09003549,1,TVE,THEFT OF BICYCLE,07U,2009-05-05,2009-05-04,2200,2009-05-04,2200,,,,,
1251 MEMORIAL DR,,09003577,1,SCA,SIMPLE BATTERY,07U,2009-05-05,2009-05-05,1925,2009-05-05,1925,,,,,
1241 THEO DICKINSON DR,,09003592,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2009-05-06,2009-05-06,0900,2009-05-06,0900,81,892858.31700000004,503002.52299999999,,
1300 STANFORD DR,,09003622,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2009-05-07,2009-05-07,1022,2009-05-07,1022,,,,,
5200 UNIVERSITY DR,,09003655,1,THC,THEFT FROM MOTOR VEHICLE,07U,2009-05-08,2009-05-08,0030,2009-05-08,0030,26,894776.12800000003,505230.76899999997,,
5199 PONCE DE LEON BLVD/STANFORD DR,,09003653,1,DRA,DRUG POSSESSION CONTROLLED SUBSTANCE,07U,2009-05-08,2009-05-08,0028,2009-05-08,0028,,,,,
5199 PONCE DE LEON BLVD/STANFORD DR,,09003653,2,VEC,VEHICLE TRAFFIC OFFENSE (NON-DUI),07U,2009-05-08,2009-05-08,0028,2009-05-08,0028,,,,,
