Address1,Apt,Case,Pri_Offens,Off_Code,Offense,tract,date_rept,DATEofReport,REP_DATE,date_occ,hour_occ,date_fnd,hour_fnd,FID,X,Y,Donxees,Donyees
1306 STANFORD DR,205,08001323,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,[$-409]02/14/08 09:28 a02/p02,02/14/08,08/02/14,[$-409]02/14/08 07:50 a02/p02,0750,[$-409]02/14/08 09:00 a02/p02,07:50,31,893821.40300000005,504487.02600000001,,
1101 STANFORD DR,,08001322,1,FDD,FD SICK/INJURED PERSON,07U,[$-409]02/14/08 10:14 a02/p02,02/14/08,08/02/14,[$-409]02/14/08 09:20 a02/p02,0920,[$-409]02/14/08 09:21 a02/p02,09:20,,,,,
5915 PONCE DE LEON BLVD,,08001341,1,ZOD,INCIDENT REPORT,07U,[$-409]02/14/08 16:05 a02/p02,02/14/08,08/02/14,[$-409]03/ 5/08 05:00 a03/p03,0515,[$-409]03/ 6/08 00:00 a03/p03,05:15,132,892107.03200000001,501012.946,,
1221 WILLIAM E WALSH AV,,08001370,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,[$-409]02/15/08 00:00 a02/p02,02/15/08,08/02/15,[$-409]02/15/08 00:00 a02/p02,1050,[$-409]02/15/08 00:00 a02/p02,10:50,60,893899.23800000001,503195.21100000001,,
1531 BRESCIA AV,,08001368,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,[$-409]02/15/08 00:00 a02/p02,02/15/08,08/02/15,[$-409]02/15/08 00:00 a02/p02,1010,[$-409]02/15/08 00:00 a02/p02,10:10,101,891769.80900000001,501683.84299999999,,
5185 PONCE DE LEON BLVD,552,08001355,1,ZOD,INCIDENT REPORT,07U,[$-409]02/15/08 01:15 a02/p02,02/15/08,08/02/15,[$-409]02/15/08 01:10 a02/p02,0110,[$-409]02/15/08 01:13 a02/p02,0.048611,,,,,
1223 THEO DICKINSON DR,,08001363,1,VAA,VANDALISM TO STRUCTURE,07U,[$-409]02/15/08 08:40 a02/p02,02/15/08,08/02/15,[$-409]02/14/08 18:00 a02/p02,1800,[$-409]02/15/08 08:35 a02/p02,18:00,,,,,
1223 THEO DICKINSON DR,201A,08001371,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,[$-409]02/15/08 11:42 a02/p02,02/15/08,08/02/15,[$-409]02/15/08 06:30 a02/p02,0630,[$-409]02/15/08 11:00 a02/p02,06:30,,,,,
1300 MEMORIAL DR,,08001372,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,[$-409]02/15/08 12:30 a02/p02,02/15/08,08/02/15,[$-409]03/ 6/08 05:00 a03/p03,0516,[$-409]03/ 7/08 00:00 a03/p03,05:16,16,893634.74199999997,505003.36800000002,,
1300 STANFORD DR,BLK,08001379,1,PRB,PROPERTY LOST,07U,[$-409]02/15/08 14:33 a02/p02,02/15/08,08/02/15,[$-409]02/15/08 01:30 a02/p02,0130,[$-409]02/15/08 02:00 a02/p02,0.0625,,,,,
5200 BRUNSON DR,3005,08001384,1,ZOE,SUSPICIOUS INCIDENT,07U,[$-409]02/15/08 16:16 a02/p02,02/15/08,08/02/15,[$-409]02/15/08 16:00 a02/p02,1600,[$-409]02/15/08 16:00 a02/p02,16:00,24,894706.67700000003,505424.42,,
1216 THEO DICKINSON DR,36K,08001400,1,ZOD,INCIDENT REPORT,07U,[$-409]02/16/08 02:00 a02/p02,02/16/08,08/02/16,[$-409]02/16/08 01:01 a02/p02,0101,[$-409]02/16/08 01:01 a02/p02,0.042361,62,893730.56900000002,503420.55200000003,,
5199 PONCE DE LEON BLVD/STANFORD DR,,08001401,1,VEA,VEHICLE DRIVING / BOATING UNDER THE INFLUENCE,07U,[$-409]02/16/08 06:30 a02/p02,02/16/08,08/02/16,[$-409]03/ 7/08 05:00 a03/p03,0517,[$-409]03/ 8/08 00:00 a03/p03,05:17,,,,,
1300 THEO DICKINSON DR,BLK,08001409,1,THC,THEFT FROM MOTOR VEHICLE,07U,[$-409]02/16/08 13:15 a02/p02,02/16/08,08/02/16,[$-409]02/14/08 18:45 a02/p02,1845,[$-409]02/16/08 10:30 a02/p02,18:45,90,893194.61100000003,502210.72700000001,,
5250 UNIVERSITY DR,,08001410,2,FRD,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,[$-409]02/16/08 14:20 a02/p02,02/16/08,08/02/16,[$-409]02/16/08 14:00 a02/p02,1400,[$-409]02/16/08 14:15 a02/p02,14:00,,,,,
5250 UNIVERSITY DR,,08001410,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,[$-409]02/16/08 14:20 a02/p02,02/16/08,08/02/16,[$-409]02/16/08 14:00 a02/p02,1400,[$-409]02/16/08 14:15 a02/p02,14:00,,,,,
1303 STANFORD DR,,08001425,2,PRA,INTOXICATED PERSON,07U,[$-409]02/17/08 05:10 a02/p02,02/17/08,08/02/17,[$-409]02/17/08 04:22 a02/p02,0422,[$-409]02/17/08 04:23 a02/p02,04:22,43,894817.86600000004,504665.10800000001,,
1303 STANFORD DR,,08001425,1,ZOM,INTOXICATED PERSON,07U,[$-409]02/17/08 05:10 a02/p02,02/17/08,08/02/17,[$-409]02/17/08 04:22 a02/p02,0422,[$-409]02/17/08 04:23 a02/p02,04:22,43,894817.86600000004,504665.10800000001,,
5638 GEORGE E MERRICK ST,23D,08001431,1,VAA,VANDALISM TO STRUCTURE,07U,[$-409]02/17/08 15:14 a02/p02,02/17/08,08/02/17,[$-409]02/17/08 03:00 a02/p02,0300,[$-409]02/17/08 09:00 a02/p02,03:00,,,,,
1550 BRESCIA AV,,08001434,1,VAB,VANDALISM TO VEHICLE,07U,[$-409]02/17/08 16:29 a02/p02,02/17/08,08/02/17,[$-409]02/15/07 15:30 a02/p02,1530,[$-409]02/15/07 20:00 a02/p02,15:30,97,891684.67799999996,501443.87400000001,,
1241 THEO DICKINSON DR,,08001444,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,[$-409]02/18/08 00:00 a02/p02,02/18/08,08/02/18,[$-409]02/18/08 00:00 a02/p02,0830,[$-409]02/18/08 00:00 a02/p02,08:30,81,892858.31700000004,503002.52299999999,,
1239 THEO DICKINSON DR,,08001451,1,ZOE,SUSPICIOUS INCIDENT,07U,[$-409]02/18/08 11:31 a02/p02,02/18/08,08/02/18,[$-409]02/15/08 00:00 a02/p02,0000,[$-409]02/15/08 00:01 a02/p02,00:00,,,,,
5250 UNIVERSITY DR,,08001456,1,PRB,PROPERTY LOST,07U,[$-409]02/18/08 14:20 a02/p02,02/18/08,08/02/18,[$-409]02/16/08 11:30 a02/p02,1130,[$-409]02/16/08 16:00 a02/p02,11:30,,,,,
1211 THEO DICKINSON DR,,08001465,1,PRC,PROPERTY DAMAGED,07U,02/18/08,02/18/08,08/02/18,02/18/08,0830,02/18/08,08:30,,,,,
5665 PONCE DE LEON BLVD,,08001476,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,02/19/08,02/19/08,08/02/19,02/19/08,1025,02/19/08,10:25,,,,,
1531 LIGURIA AV,,08001478,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,02/19/08,02/19/08,08/02/19,02/19/08,1055,02/19/08,10:55,,,,,
1531 LIGURIA AV,,08001479,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,02/19/08,02/19/08,08/02/19,02/19/08,1040,02/19/08,10:40,,,,,
1306 STANFORD DR,,08001483,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,[$-409]02/19/08 12:51 a02/p02,02/19/08,08/02/19,[$-409]02/18/08 13:50 a02/p02,1350,[$-409]02/18/08 14:00 a02/p02,13:50,31,893821.40300000005,504487.02600000001,,
1311 MILLER DRIVE,,08001502,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,02/20/08,02/20/08,08/02/20,02/20/08,0900,02/20/08,09:00,,,,,
1101 STANFORD DR,,08001517,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,02/20/08,02/20/08,08/02/20,02/20/08,1448,02/20/08,14:48,,,,,
1239 THEO DICKINSON DR,,08001535,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,02/20/08,02/20/08,08/02/20,02/20/08,1845,02/20/08,18:45,,,,,
1204 THEO DICKINSON DR,37Y,08001495,1,VAA,VANDALISM TO STRUCTURE,07U,[$-409]02/20/08 01:01 a02/p02,02/20/08,08/02/20,[$-409]02/19/08 05:00 a02/p02,0500,[$-409]02/20/08 00:00 a02/p02,05:00,61,893997.68799999997,503562.033,,
5183 PONCE DE LEON BLVD,,08001499,1,THC,THEFT FROM MOTOR VEHICLE,07U,02/20/08,02/20/08,08/02/20,02/20/08,0130,02/20/08,0.0625,49,895569.78700000001,504323.94,,
5202 UNIVERSITY DR,,08001513,1,FDD,FD INJURED PERSON,07U,02/20/08,02/20/08,08/02/20,02/20/08,1310,02/20/08,13:09,27,894455.40899999999,504947.43699999998,,
1306 STANFORD DR,,08001519,1,PRB,PROPERTY LOST,07U,02/20/08,02/20/08,08/02/20,02/19/08,1400,02/19/08,14:00,31,893821.40300000005,504487.02600000001,,
1330 MILLER DR,,08001526,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,02/20/08,02/20/08,08/02/20,02/16/08,2120,02/16/08,21:20,32,893531.48600000003,504366.55300000001,,
5183 PONCE DE LEON BLVD,,08001500,1,THC,THEFT FROM MOTOR VEHICLE,07U,02/20/08,02/20/08,08/02/20,02/20/08,0100,02/20/08,0.041667,49,895569.78700000001,504323.94,,
1241 THEO DICKINSON DR,,08001538,1,PRB,PROPERTY LOST,07U,02/20/08,02/20/08,08/02/20,02/20/08,1630,02/20/08,16:30,81,892858.31700000004,503002.52299999999,,
1314 MILLER DR,,08001554,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,02/21/08,02/21/08,08/02/21,02/21/08,1025,02/21/08,10:25,33,893377.17200000002,504450.17200000002,,
1500 LIGURIA AV,BLK,08001542,1,PRC,PROPERTY DAMAGED,07U,02/21/08,02/21/08,08/02/21,02/20/08,2225,02/21/08,22:25,,,,,
1350 MILLER DR,,08001508,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,02/21/08,02/21/08,08/02/21,02/20/08,1135,02/20/08,11:35,,,,,
1252 MEMORIAL DR,,08001547,1,ZOA,TRESPASS WARNING,07U,02/21/08,02/21/08,08/02/21,02/21/08,0802,02/21/08,08:02,17,893876.15800000005,505263.125,,
5501 SAN AMARO DR,,08001562,1,SCE,SIMPLE HARASSMENT,07U,02/21/08,02/21/08,08/02/21,02/20/08,1200,02/21/08,12:00,,,,,
1300 CAMPO SANO AV,,08001570,1,FDD,FD SICK/INJURED PERSON,07U,02/21/08,02/21/08,08/02/21,02/21/08,1830,02/21/08,18:30,,,,,
1300 CAMPO SANO AV,,08001570,2,ZOC,FD SICK/INJURED PERSON,07U,02/21/08,02/21/08,08/02/21,02/21/08,1830,02/21/08,18:30,,,,,
1241 THEO DICKINSON DR,,08001571,1,ZOE,SUSPICIOUS INCIDENT,07U,02/21/08,02/21/08,08/02/21,02/21/08,2003,02/21/08,20:03,81,892858.31700000004,503002.52299999999,,
1320 CAMPO SANO AV,,08001599,1,ZZZ,VOID (RECORDS USE ONLY),07U,02/22/08,02/22/08,08/02/22,02/22/08,1240,02/22/08,12:40,,,,,
1306 STANFORD DR,,08001576,1,ZOD,INCIDENT REPORT,07U,02/22/08,02/22/08,08/02/22,02/22/08,0005,02/22/08,0.003472,31,893821.40300000005,504487.02600000001,,
1241 THEO DICKINSON DR,,08001579,1,ZOM,INTOXICATED PERSON,07U,02/22/08,02/22/08,08/02/22,02/22/08,0337,02/22/08,03:36,81,892858.31700000004,503002.52299999999,,
1311 MILLER DR,,08001596,2,FRD,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,02/22/08,02/22/08,08/02/22,02/22/08,1051,02/22/08,10:51,,,,,
1311 MILLER DR,,08001596,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,02/22/08,02/22/08,08/02/22,02/22/08,1051,02/22/08,10:51,,,,,
1306 STANFORD DR,,08001609,1,PRB,PROPERTY LOST,07U,02/22/08,02/22/08,08/02/22,02/22/08,1100,02/22/08,11:00,31,893821.40300000005,504487.02600000001,,
5183 PONCE DE LEON BLVD,,08001605,1,THC,THEFT FROM MOTOR VEHICLE,07U,02/22/08,02/22/08,08/02/22,02/22/08,0200,02/22/08,0.083333,49,895569.78700000001,504323.94,,
5183 PONCE DE LEON BLV,,08001617,1,THC,THEFT FROM MOTOR VEHICLE,07U,02/22/08,02/22/08,08/02/22,02/20/08,0930,02/22/08,09:30,,,,,
5501 SAN AMARO DR,,08001620,1,VAA,VANDALISM TO STRUCTURE,07U,02/22/08,02/22/08,08/02/22,02/22/08,1850,02/22/08,18:50,,,,,
5300 CARILLO ST,,08001624,1,DIB,DISTURBANCE OTHER,07U,02/22/08,02/22/08,08/02/22,02/21/08,1900,02/21/08,19:00,,,,,
1306 STANFORD DR,,08001629,1,ZZZ,VOID (RECORDS USE ONLY),07U,02/23/08,02/23/08,08/02/23,02/23/08,0011,02/23/08,0.007639,31,893821.40300000005,504487.02600000001,,
1231 THEO DICKINSON DR,,08001632,1,ZOM,INTOXICATED PERSON,07U,02/23/08,02/23/08,08/02/23,02/23/08,0155,02/23/08,0.079861,,,,,
1245 DAUER DR,,08001653,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,02/23/08,02/23/08,08/02/23,02/23/08,1600,02/23/08,16:00,65,893424.071,502854.73300000001,,
5600 RED RD,BLK,08001656,1,DRF,DRUG POSSESSION OF PARAPHERNALIA / EQUIPMENT,07U,02/24/08,02/24/08,08/02/24,02/24/08,0207,02/24/08,0.088194,,,,,
1530 LIGURIA AV,,08001659,1,ZOA,TRESPASS WARNING,07U,02/24/08,02/24/08,08/02/24,02/24/08,0633,02/24/08,06:32,,,,,
1239 THEO DICKINSON DR,1206,08001676,1,SCE,SIMPLE HARASSMENT,07U,02/24/08,02/24/08,08/02/24,01/ 1/05,1200,02/24/08,12:00,,,,,
1300 MEMORIAL DR,,08001687,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,02/25/08,02/25/08,08/02/25,02/25/08,0930,02/25/08,09:30,16,893634.74199999997,505003.36800000002,,
1101 STANFORD DR,,08001691,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,02/25/08,02/25/08,08/02/25,02/25/08,1150,02/25/08,11:50,,,,,
5821 HURRICANE DR,,08001698,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,02/25/08,02/25/08,08/02/25,02/25/08,1410,02/25/08,14:10,,,,,
1231 THEO DICKINSON DR,,08001710,1,SCE,SIMPLE HARASSMENT,07U,02/25/08,02/25/08,08/02/25,02/19/08,1436,02/19/08,14:35,,,,,
1216 THEO DICKINSON DR,36 U,08001714,1,SCA,SIMPLE BATTERY,07U,02/25/08,02/25/08,08/02/25,02/22/08,0200,02/22/08,0.083333,62,893730.56900000002,503420.55200000003,,
1311 MILLER DR,,08001713,1,ZOA,TRESPASS WARNING,07U,02/25/08,02/25/08,08/02/25,02/25/08,2134,02/25/08,21:34,,,,,
1531 BRESCIA AV,,08001721,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,02/26/08,02/26/08,08/02/26,02/26/08,0822,02/26/08,08:22,101,891769.80900000001,501683.84299999999,,
1311 MILLER DR,,08001720,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,02/26/08,02/26/08,08/02/26,02/25/08,1200,02/25/08,12:00,,,,,
5200 BRUNSON DR,,08001723,1,THC,THEFT FROM MOTOR VEHICLE,07U,02/26/08,02/26/08,08/02/26,02/25/08,1100,02/25/08,11:00,24,894706.67700000003,505424.42,,
1206 STANFORD DR,,08001729,1,ZOA,TRESPASS WARNING,07U,02/26/08,02/26/08,08/02/26,02/26/08,1050,02/26/08,10:50,,,,,
1221 WILLIAM E WALSH AV,,08001744,1,PRC,PROPERTY DAMAGED,07U,02/26/08,02/26/08,08/02/26,02/26/08,1510,02/26/08,15:10,58,894141.21200000006,503428.23700000002,,
1244 STANFORD DR,,08001748,1,DIB,DISTURBANCE OTHER,07U,02/26/08,02/26/08,08/02/26,02/26/08,1914,02/26/08,19:14,45,895022.70700000005,504471.212,,
5185 PONCE DE LEON BLVD,350,08001751,1,FDD,FD SICK/INJURED PERSON,07U,02/26/08,02/26/08,08/02/26,02/26/08,2045,02/26/08,20:45,,,,,
5600 MERRICK ST,,08001762,1,XOT,TRESPASSING,07U,02/27/08,02/27/08,08/02/27,02/27/08,1138,02/27/08,11:38,,,,,
1300 MEMORIAL DR,,08001767,1,PRB,PROPERTY LOST,07U,02/27/08,02/27/08,08/02/27,02/22/08,1600,02/22/08,16:00,16,893634.74199999997,505003.36800000002,,
1231 THEO DICKINSON DR,PT 1222,08001780,1,BUA,BURGLARY RESIDENTIAL,07U,02/27/08,02/27/08,08/02/27,02/27/08,1515,02/27/08,15:15,,,,,
1231 THEO DICKINSON DR,PT 1222,08001780,2,THK,BURGLARY RESIDENTIAL,07U,02/27/08,02/27/08,08/02/27,02/27/08,1515,02/27/08,15:15,,,,,
1231 THEO DICKINSON DR,PT 617,08001782,2,DIA,SIMPLE BATTERY,07U,02/27/08,02/27/08,08/02/27,02/27/08,1830,02/27/08,18:30,,,,,
1231 THEO DICKINSON DR,PT 617,08001782,1,SCA,SIMPLE BATTERY,07U,02/27/08,02/27/08,08/02/27,02/27/08,1830,02/27/08,18:30,,,,,
5050 BRUNSON DR,,08001799,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,02/28/08,02/28/08,08/02/28,02/28/08,1130,02/28/08,11:30,20,894420.18700000003,505665.27899999998,,
1301 MEMORIAL DR,126,08001804,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,02/28/08,02/28/08,08/02/28,02/28/08,1050,02/28/08,10:50,7,893366.68200000003,505369.12400000001,,
5615 PAVIA ST,,08001826,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,02/29/08,02/29/08,08/02/29,02/29/08,1003,02/29/08,10:03,54,894485.30200000003,503768.17499999999,,
5500 SAN AMARO DR,BLK,08001823,1,DRF,SIMPLE ASSAULT / THREATS,07U,02/29/08,02/29/08,08/02/29,02/29/08,0359,02/29/08,03:59,,,,,
5500 SAN AMARO DR,BLK,08001823,2,SCB,SIMPLE ASSAULT / THREATS,07U,02/29/08,02/29/08,08/02/29,02/29/08,0359,02/29/08,03:59,,,,,
5500 SAN AMARO DR,BLK,08001823,2,VEA,SIMPLE ASSAULT / THREATS,07U,02/29/08,02/29/08,08/02/29,02/29/08,0359,02/29/08,03:59,,,,,
5500 SAN AMARO DR,BLK,08001823,2,ZOM,SIMPLE ASSAULT / THREATS,07U,02/29/08,02/29/08,08/02/29,02/29/08,0359,02/29/08,03:59,,,,,
1300 MEMORIAL DR,,08001831,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,02/29/08,02/29/08,08/02/29,02/29/08,1045,02/29/08,10:45,16,893634.74199999997,505003.36800000002,,
1306 STANFORD DR,,08001835,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,02/29/08,02/29/08,08/02/29,02/29/08,1315,02/29/08,13:15,31,893821.40300000005,504487.02600000001,,
5500 SAN AMARO DR,,08001869,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,03/ 1/08,03/01/08,08/03/01,03/ 1/08,1345,03/ 1/08,13:45,,,,,
1231 THEO DICKINSON DR,,08001881,1,PRB,PROPERTY LOST,07U,03/ 2/08,03/02/08,08/03/02,03/ 2/08,0130,03/ 2/08,0.0625,,,,,
5185 PONCE DE LEON BLVD,,08001893,1,ZOD,INCIDENT REPORT,07U,03/ 2/08,03/02/08,08/03/02,03/ 2/08,1700,03/ 2/08,17:00,,,,,
5050 BRUNSON DR,,08001903,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,03/ 3/08,03/03/08,08/03/03,03/ 3/08,1040,03/ 3/08,10:40,20,894420.18700000003,505665.27899999998,,
1203 MERRICK STREET,,08001904,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,03/ 3/08,03/03/08,08/03/03,03/ 3/08,1044,03/ 3/08,10:44,,,,,
1204 THEO DICKINSON DR,37 H,08001895,1,VAA,VANDALISM TO STRUCTURE,07U,03/ 3/08,03/03/08,08/03/03,03/ 3/08,0045,03/ 3/08,0.03125,61,893997.68799999997,503562.033,,
1204 THEO DICKINSON DR,37 H,08001895,2,VAB,VANDALISM TO STRUCTURE,07U,03/ 3/08,03/03/08,08/03/03,03/ 3/08,0045,03/ 3/08,0.03125,61,893997.68799999997,503562.033,,
1311 MILLER DR,453,08001918,1,FRD,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,03/ 3/08,03/03/08,08/03/03,03/ 3/08,1600,03/ 3/08,16:00,,,,,
1311 MILLER DR,453,08001918,2,FRD,FRAUD BY CREDIT CARD / ATM,07U,03/03/08,03/03/08,08/03/03,03/03/08,1600,03/03/08,16:00,,,,,
1311 MILLER DR,453,08001918,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,03/03/08,03/03/08,08/03/03,03/03/08,1600,03/03/08,16:00,,,,,
1311 MILLER DR,453,08001918,2,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,03/ 3/08,03/03/08,08/03/03,03/ 3/08,1600,03/ 3/08,16:00,,,,,
1213 WILLIAM E WALSH AV,42B2,08001919,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,03/ 3/08,03/03/08,08/03/03,03/ 3/08,1600,03/ 3/08,16:00,59,894010.11800000002,503323.35100000002,,
5050 BRUNSON DR,,08001946,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,03/ 4/08,03/04/08,08/03/04,03/ 4/08,1240,03/ 4/08,12:40,20,894420.18700000003,505665.27899999998,,
5800 SAN AMARO DR,,08001945,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,03/ 4/08,03/04/08,08/03/04,03/ 4/08,1205,03/ 4/08,12:04,,,,,
5665 PONCE DE LEON BLVD,,08001951,1,ZZZ,VOID (RECORDS USE ONLY),07U,03/ 4/08,03/04/08,08/03/04,03/ 4/08,1533,03/ 4/08,15:33,,,,,
5800 SAN AMARO DR,,08001922,1,ZOE,SUSPICIOUS INCIDENT,07U,03/ 4/08,03/04/08,08/03/04,02/24/08,1800,03/ 3/08,18:00,,,,,
5800 SAN AMARO DR,,08001943,1,ZOE,SUSPICIOUS INCIDENT,07U,03/ 4/08,03/04/08,08/03/04,02/29/08,2300,03/ 2/08,23:00,,,,,
1111 MEMORIAL DR,,08001949,1,ZOA,TRESPASS WARNING,07U,03/ 4/08,03/04/08,08/03/04,03/ 4/08,1510,03/ 4/08,15:10,18,894105.66599999997,505505.27299999999,,
1241 THEO DICKINSON DR,,08001985,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,03/ 5/08,03/05/08,08/03/05,03/ 5/08,1335,03/ 5/08,13:34,81,892858.31700000004,503002.52299999999,,
1245 DAUER DR,,08001987,1,ZOA,TRESPASS WARNING,07U,03/ 5/08,03/05/08,08/03/05,03/ 5/08,1615,03/ 5/08,16:15,65,893424.071,502854.73300000001,,
1245 DAUER DR,,08001987,2,ZOB,TRESPASS WARNING,07U,03/ 5/08,03/05/08,08/03/05,03/ 5/08,1615,03/ 5/08,16:15,65,893424.071,502854.73300000001,,
1241 THEO DICKINSON DR,,08001986,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,03/ 5/08,03/05/08,08/03/05,03/ 5/08,1556,03/ 5/08,15:56,81,892858.31700000004,503002.52299999999,,
1311 MILLER DR,,08001998,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,03/ 6/08,03/06/08,08/03/06,03/ 6/08,1037,03/ 6/08,10:37,,,,,
1540 LEVANTE AV,,08002000,1,ZOA,TRESPASS WARNING,07U,03/ 6/08,03/06/08,08/03/06,03/ 6/08,1203,03/ 6/08,12:03,92,892004.78300000005,501116.19300000003,,
1330 MILLER DR,,08002014,1,ALA,ALCOHOL JUVENILE VIOLATION,07U,03/ 6/08,03/06/08,08/03/06,03/ 6/08,2137,03/ 6/08,21:37,32,893531.48600000003,504366.55300000001,,
1301 MEMORIAL DR,,08002034,1,ZOA,TRESPASS WARNING,07U,03/ 7/08,03/07/08,08/03/07,03/ 7/08,1310,03/ 7/08,13:09,7,893366.68200000003,505369.12400000001,,
1300 MEMORIAL DR,,08002040,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,03/ 7/08,03/07/08,08/03/07,03/ 7/08,0900,03/ 7/08,09:00,16,893634.74199999997,505003.36800000002,,
5202 UNIVERSITY DR,RM 312,08002039,1,FDD,FD SICK/INJURED PERSON,07U,03/ 7/08,03/07/08,08/03/07,03/ 7/08,1415,03/ 7/08,14:15,27,894455.40899999999,504947.43699999998,,
1306 STANFORD DR,,08002063,1,ROA,ROBBERY ARMED,07U,03/ 8/08,03/08/08,08/03/08,03/ 8/08,0450,03/ 8/08,04:50,31,893821.40300000005,504487.02600000001,,
1100 STANFORD DR,BLK,08002080,1,ZOA,TRESPASS WARNING,07U,03/ 9/08,03/09/08,08/03/09,03/ 8/08,2305,03/ 8/08,23:05,,,,,
5200 BRUNSON DR,,08002101,1,VAA,VANDALISM TO STRUCTURE,07U,03/10/08,03/10/08,08/03/10,03/ 7/08,2000,03/ 9/08,20:00,24,894706.67700000003,505424.42,,
5200 BRUNSON DR,,08002101,2,ZOA,TRESPASS WARNING,07U,03/10/08,03/10/08,08/03/10,03/07/08,2000,03/09/08,20:00,24,894706.67700000003,505424.42,,
6400 RED RD,BLK,08002097,1,VEA,VEHICLE DRIVING / BOATING UNDER THE INFLUENCE,07U,03/10/08,03/10/08,08/03/10,03/10/08,0045,03/10/08,0.03125,,,,,
1111 MEMORIAL DR,,08002100,2,PRC,PROPERTY DAMAGED,07U,03/10/08,03/10/08,08/03/10,03/10/08,0840,03/10/08,08:40,18,894105.66599999997,505505.27299999999,,
1111 MEMORIAL DR,,08002100,1,ZOD,INCIDENT REPORT,07U,03/10/08,03/10/08,08/03/10,03/10/08,0840,03/10/08,08:40,18,894105.66599999997,505505.27299999999,,
1527 ALBENGA AV,,08002109,1,THK,THEFT OTHER,07U,03/10/08,03/10/08,08/03/10,03/ 8/08,0028,03/ 8/08,0.019444,110,891783.19900000002,502422.848,,
6200 SAN AMARO DR,,08002139,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,03/11/08,03/11/08,08/03/11,03/11/08,2010,03/11/08,20:10,96,892059.28200000001,501423.57299999997,,
1399 MILLER DR,,08002120,1,ZOA,TRESPASS WARNING,07U,03/11/08,03/11/08,08/03/11,03/11/08,1147,03/11/08,11:47,,,,,
