address,apt,case,primary_offense,offense_code,offense,tract,date_rept,date_occu,hour_occu,date_fnd,hour_fnd,fid,x,y
5225 PONCE DE LEON BLVD,,11004869,1,VEL,VEHICLE TRAFFIC CRASH,07U,2011-06-24,2011-06-24,0000,2011-06-24,0000,53,894801.88399999996,503471.82400000002
5615 PAVIA ST,,11004932,1,PRC,PROPERTY DAMAGED,07U,2011-06-27,2011-06-27,1112,2011-06-27,1112,54,894485.30200000003,503768.17499999999
6000 SAN AMARO DR,BLK,11005042,1,VEL,VEHICLE TRAFFIC CRASH,07U,2011-07-01,2011-07-01,0000,2011-07-01,0000,,,
1245 DAUER DR,,11005091,1,DCC,DISORDERLY INTOXICATION,07U,2011-07-03,2011-07-03,2309,2011-07-03,2309,65,893424.071,502854.73300000001
1245 DAUER DR,,11005091,2,ZOA,TRESPASS WARNING,07U,2011-07-03,2011-07-03,2309,2011-07-03,2309,65,893424.071,502854.73300000001
1245 DAUER DR,,11005093,1,FDD,FD SICK/INJURED PERSON,07U,2011-07-03,2011-07-03,2300,2011-07-03,2300,872,893813.56400000001,502731.55800000002
1245 DAUER DR,,11005093,2,FAH,JUVENILE INCIDENT,07U,2011-07-03,2011-07-03,2300,2011-07-03,2300,872,893813.56400000001,502731.55800000002
1245 DAUER DR,,11005094,1,SCA,SIMPLE BATTERY,07U,2011-07-04,2011-07-04,0000,2011-07-04,0030,65,893424.071,502854.73300000001
1245 DAUER DR,,11005097,2,FAH,JUVENILE INCIDENT,07U,2011-07-04,2011-07-04,0200,2011-07-04,0200,65,893424.071,502854.73300000001
1245 DAUER DR,,11005097,2,PRA,PROPERTY FOUND / IMPOUNDED,07U,2011-07-04,2011-07-04,0200,2011-07-04,0200,65,893424.071,502854.73300000001
1245 DAUER DR,,11005097,1,ZOA,TRESPASS WARNING,07U,2011-07-04,2011-07-04,0200,2011-07-04,0200,65,893424.071,502854.73300000001
1231 DICKINSON DR,PT807,11005104,2,DIA,DISTURBANCE DOMESTIC,07U,2011-07-04,2011-07-04,1540,2011-07-04,1540,71,893300.82700000005,503382.65600000002
1231 DICKINSON DR,PT807,11005104,1,SCA,SIMPLE BATTERY,07U,2011-07-04,2011-07-04,1540,2011-07-04,1540,71,893300.82700000005,503382.65600000002
1245 DAUER DR,,11005108,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2011-07-04,2011-07-04,2340,2011-07-03,2340,65,893424.071,502854.73300000001
1101 STANFORD DR,202,11005130,1,BUA,BURGLARY RESIDENTIAL,07U,2011-07-05,2011-07-05,2200,2011-07-04,1100,131,895221.08200000005,503966.17599999998
1101 STANFORD DR,202,11005130,2,THM,THEFT FROM BURGLARY,07U,2011-07-05,2011-07-05,2200,2011-07-04,1100,131,895221.08200000005,503966.17599999998
1500 BRESCIA AV/SAN AMARO DR,,11005138,1,VEL,VEHICLE TRAFFIC CRASH,07U,2011-07-06,2011-07-06,0000,2011-07-06,0000,328,892137.06,501546.40299999999
1111 MEMORIAL DRIVE,,11005139,1,VAA,VANDALISM TO STRUCTURE,07U,2011-07-06,2011-07-06,2100,2011-07-06,0800,18,894105.66599999997,505505.27299999999
5665 PONCE DE LEON BLVD,,11005142,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2011-07-06,2011-07-06,2145,2011-07-04,0130,65,893424.071,502854.73300000001
1500 LEVANTE AV,BLK,11005158,1,VEA,VEHICLE DRIVING / BOATING UNDER THE INFLUENCE,07U,2011-07-07,2011-07-07,0045,2011-07-07,0045,,,
5665 PONCE DE LEON BLVD,,11005163,1,FDA,FD STRUCTURE FIRE,07U,2011-07-07,2011-07-07,1000,2011-07-07,1005,123,893056.50699999998,501950.05499999999
5202 UNIVERSITY DR,,11005190,2,FRD,FRAUD BY CREDIT CARD / ATM,07U,2011-07-08,2011-07-08,1230,2011-07-07,2055,27,894455.40899999999,504947.43699999998
5202 UNIVERSITY DR,,11005190,2,JUA,JUVENILE MISDEMEANOR OFFENDER,07U,2011-07-08,2011-07-08,1230,2011-07-07,2055,27,894455.40899999999,504947.43699999998
5202 UNIVERSITY DR,,11005190,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2011-07-08,2011-07-08,1230,2011-07-07,2055,27,894455.40899999999,504947.43699999998
1241 DICKINSON DR,,11005203,1,ZOE,SUSPICIOUS INCIDENT,07U,2011-07-08,2011-07-08,1830,2011-07-08,1835,,,
1101 STANFORD DR,,11005207,1,SCA,SIMPLE BATTERY,07U,2011-07-08,2011-07-08,2000,2011-07-08,2005,129,895055.79700000002,504146.53700000001
1101 STANFORD DR,,11005207,2,ZOA,TRESPASS WARNING,07U,2011-07-08,2011-07-08,2000,2011-07-08,2005,129,895055.79700000002,504146.53700000001
1211 DICKINSON DR,,11005244,1,TVE,THEFT OF BICYCLE,07U,2011-07-11,2011-07-11,0000,2011-07-05,1400,67,893671.82799999998,503718.77100000001
5225 PONCE DE LEON BLVD,,11005261,1,VEB,VEHICLE HIT & RUN,07U,2011-07-12,2011-07-12,0000,2011-07-12,0000,372,894718.848,503554.06300000002
1500 LEVANTE AV,BLK,11005270,1,VEC,VEHICLE TRAFFIC OFFENSE (NON-DUI),07U,2011-07-12,2011-07-12,1933,2011-07-12,1933,,,
5801 SAN AMARO DR,,11005280,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2011-07-13,2011-07-13,1345,2011-07-13,1405,35,893129.473,504239.35800000001
5665 PONCE DE LEON BLVD,226,11005284,1,ZOJ,BAKER / MARCHMAN ACT,07U,2011-07-13,2011-07-13,1555,2011-07-13,1559,,,
5665 PONCE DE LEON BLVD,226,11005284,2,ZOI,SUICIDE ATTEMPT / THREATS,07U,2011-07-13,2011-07-13,1555,2011-07-13,1559,,,
1311 MILLER DR,,11005389,1,TVE,THEFT OF BICYCLE,07U,2011-07-17,2011-07-17,1000,2011-07-15,1930,350,893318.00600000005,504956.85600000003
1537 LIGURIA AV,,11005396,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2011-07-18,2011-07-18,0000,2011-07-18,0000,,,
1306 STANFORD DR,,11005398,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2011-07-18,2011-07-18,0830,2011-07-18,0930,887,893997.27899999998,504362.49
5615 PAVIA ST,,11005468,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2011-07-21,2011-07-21,0000,2011-07-21,0000,,,
5699 GEORGE E MERRICK ST/PONCE DE LEON BLVD,,11005506,1,VEL,VEHICLE TRAFFIC CRASH,07U,2011-07-22,2011-07-22,0000,2011-07-22,0000,,,
1245 DAUER DR,,11005513,1,FDD,FD SICK/INJURED PERSON,07U,2011-07-22,2011-07-22,2240,2011-07-22,2245,,,
1300 MEMORIAL DR,,11005553,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2011-07-25,2011-07-25,0000,2011-07-25,0000,,,
1300 MEMORIAL DR,,11005554,1,ZZZ,VOID (RECORDS USE ONLY),07U,2011-07-25,2011-07-25,0000,2011-07-25,0000,,,
1300 MEMORIAL DR,,11005555,1,ZZZ,VOID (RECORDS USE ONLY),07U,2011-07-25,2011-07-25,0000,2011-07-25,0000,,,
1549 S ALHAMBRA CIR/PONCE DE LEON BLVD,,11005573,1,VEL,VEHICLE TRAFFIC CRASH,07U,2011-07-25,2011-07-25,0000,2011-07-25,0000,,,
1239 DICKINSON DR,,11005605,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2011-07-27,2011-07-27,0700,2011-07-26,1000,76,892865.95600000001,503580.26199999999
1301 MEMORIAL DR,,11005608,1,PRC,PROPERTY DAMAGED,07U,2011-07-27,2011-07-27,0930,2011-07-27,0934,,,
1311 MILLER DR,,11005621,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,2011-07-27,2011-07-27,1600,2011-07-27,1600,,,
1311 MILLER DR,,11005621,2,ZOE,SUSPICIOUS INCIDENT,07U,2011-07-27,2011-07-27,1600,2011-07-27,1600,,,
5200 BRUNSON DR,,11005643,1,ZOE,SUSPICIOUS INCIDENT,07U,2011-07-28,2011-07-28,1120,2011-07-27,1120,25,894657.04599999997,505512.82299999997
1241 DICKINSON DR,,11005650,1,VEL,VEHICLE TRAFFIC CRASH,07U,2011-07-28,2011-07-28,0000,2011-07-28,0000,,,
1301 STANFORD DR,,11005658,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,2011-07-29,2011-07-29,0830,2011-07-29,0830,50,894666.745,504343.22399999999
1111 MEMORIAL DR,,11005738,1,FDD,FD SICK/INJURED PERSON,07U,2011-08-01,2011-08-01,0755,2011-07-24,0810,649,894115.23400000005,505671.47899999999
5665 PONCE DE LEON BLVD,,11005745,1,PRB,PROPERTY LOST,07U,2011-08-01,2011-08-01,1000,2011-08-01,1357,17,893876.15800000005,505263.125
1306 STANFORD DR,,11005764,1,THJ,THEFT BY SHOPLIFTING,07U,2011-08-02,2011-08-02,1020,2011-08-02,1055,878,893889.96,504561.56300000002
1244 STANFORD DR,,11005773,1,VEL,VEHICLE TRAFFIC CRASH,07U,2011-08-02,2011-08-02,0000,2011-08-02,0000,580,895346.64300000004,503948.90299999999
5821 SAN AMARO DR,,11005792,1,FDD,FD SICK/INJURED PERSON,07U,2011-08-03,2011-08-03,0631,2011-08-03,0641,,,
5250 UNIVERSITY DR,,11005800,1,FRL,FRAUD OTHER JURISDICTION,07U,2011-08-03,2011-08-03,0000,2011-04-14,0000,,,
1311 MILLER DR,,11005816,1,PRB,PROPERTY LOST,07U,2011-08-03,2011-08-03,1630,2011-08-03,1900,12,893271.02899999998,504868.64199999999
6200 SAN AMARO DR,102,11005925,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2011-08-08,2011-08-08,0800,2011-08-08,1550,361,892137.02,501727.46299999999
1211 DICKINSON DR,227,11005949,1,ZOD,INCIDENT REPORT,07U,2011-08-09,2011-08-09,1330,2011-08-09,1330,67,893671.82799999998,503718.77100000001
5501 SAN AMARO DR,,11005958,1,TVA,THEFT OF AUTOMOBILE,07U,2011-08-09,2011-08-09,0816,2011-08-09,1700,,,
5513 GEORGE E MERRICK ST,,11005982,1,PRB,PROPERTY LOST,07U,2011-08-10,2011-08-10,1530,2011-08-05,1530,52,894509.60100000002,504011.56800000003
1300 STANFORD DR,BLK,11005996,1,VEL,VEHICLE TRAFFIC CRASH,07U,2011-08-11,2011-08-11,0000,2011-08-11,0000,,,
1300 MILLER DR,BLK,11006004,1,VEL,VEHICLE TRAFFIC CRASH,07U,2011-08-11,2011-08-11,0000,2011-08-11,0000,,,
1210 STANFORD DR,,11006005,1,ZOD,INCIDENT REPORT,07U,2011-08-11,2011-08-11,1233,2011-08-11,1233,437,894560.598,504084.95699999999
5185 PONCE DE LEON BLVD,,11006036,1,PRB,PROPERTY LOST,07U,2011-08-12,2011-08-12,1500,2011-07-05,1500,48,895121.18,504205.408
5250 UNIVERSITY DR,,11006077,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,2011-08-14,2011-08-14,0000,2011-08-13,0001,30,894450.64800000004,504671.13099999999
1560 LIGURIA AV,,11006089,1,TVE,THEFT OF BICYCLE,07U,2011-08-15,2011-08-15,1830,2011-08-15,0830,103,891566.97100000002,501944.41700000002
1311 MILLER DR,,11006130,1,THK,THEFT OTHER,07U,2011-08-16,2011-08-16,1500,2011-08-16,2030,14,893381.554,504887.60600000003
1585 ALBENGA AV,,11006133,1,ZZZ,VOID (RECORDS USE ONLY),07U,2011-08-16,2011-08-16,0000,2011-08-16,0000,,,
1239 DICKINSON DR,WT803,11006134,1,FRG,FRAUD POSSESSION OF COUNTERFEIT,07U,2011-08-16,2011-08-16,2225,2011-08-16,2225,74,892974.25199999998,503706.15500000003
1239 DICKINSON DR,WT803,11006134,2,PRA,PROPERTY FOUND / IMPOUNDED,07U,2011-08-16,2011-08-16,2225,2011-08-16,2225,74,892974.25199999998,503706.15500000003
1239 DICKINSON DR,WT803,11006134,2,ZOA,TRESPASS WARNING,07U,2011-08-16,2011-08-16,2225,2011-08-16,2225,74,892974.25199999998,503706.15500000003
1290 CAMPO SANO AV,123,11006166,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2011-08-17,2011-08-17,1700,2011-08-16,1100,0,893832.13199999998,505986.92200000002
5030 BRUNSON DR,,11006168,1,ZOA,TRESPASS WARNING,07U,2011-08-17,2011-08-17,1505,2011-08-17,1505,19,894255.06599999999,505594.31900000002
5821 SAN AMARO DR,,11006180,1,VAB,VANDALISM TO VEHICLE,07U,2011-08-17,2011-08-17,0600,2011-08-17,1100,82,892358.66299999994,502658.90399999998
1306 STANFORD DR,,11006187,1,ZOM,INTOXICATED PERSON,07U,2011-08-18,2011-08-18,0125,2011-08-18,0125,890,893911.65599999996,504273.40600000002
1306 STANFORD DR,,11006187,2,ZOA,TRESPASS WARNING,07U,2011-08-18,2011-08-18,0125,2011-08-18,0125,890,893911.65599999996,504273.40600000002
1231 DICKINSON DR,,11006189,1,VAC,VANDALISM TO PROPERTY,07U,2011-08-18,2011-08-18,0200,2011-08-18,0249,865,893063.45700000005,503573.89799999999
1239 DICKINSON DR,,11006192,1,ZZZ,VOID (RECORDS USE ONLY),07U,2011-08-18,2011-08-18,0000,2011-08-18,0000,,,
5185 PONCE DE LEON BLVD,,11006223,1,ZOM,INTOXICATED PERSON,07U,2011-08-19,2011-08-19,0355,2011-08-19,0500,,,
5665 PONCE DE LEON BLVD,,11006233,1,VEL,VEHICLE TRAFFIC CRASH,07U,2011-08-19,2011-08-19,0000,2011-08-19,0000,,,
1231 DICKINSON DR,MT1004,11006244,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,2011-08-19,2011-08-19,2015,2011-08-19,2025,70,893261.76699999999,503552.82699999999
1239 DICKINSON DR,MT313,11006246,1,ZOM,INTOXICATED PERSON,07U,2011-08-20,2011-08-20,2100,2011-08-19,2300,70,893261.76699999999,503552.82699999999
1100 STANFORD DR,BLK,11006247,2,FDD,FD SICK/INJURED PERSON,07U,2011-08-20,2011-08-20,0030,2011-08-20,0055,51,895056.26599999995,503786.853
1100 STANFORD DR,BLK,11006247,1,ZOM,INTOXICATED PERSON,07U,2011-08-20,2011-08-20,0030,2011-08-20,0055,51,895056.26599999995,503786.853
1239 DICKINSON DR,,11006249,2,FDD,FD SICK/INJURED PERSON,07U,2011-08-20,2011-08-20,0208,2011-08-20,0215,,,
1239 DICKINSON DR,,11006249,1,ZOM,INTOXICATED PERSON,07U,2011-08-20,2011-08-20,0208,2011-08-20,0215,,,
5501 SAN AMARO DR,,11006257,1,THA,THEFT OF AUTO TAG / REGISTRATION DECAL,07U,2011-08-20,2011-08-20,0700,2011-08-18,1530,846,892723.45799999998,503784.79399999999
1300 MEMORIAL DR,,11006272,1,PRB,PROPERTY LOST,07U,2011-08-20,2011-08-20,1200,2011-08-20,1215,16,893634.74199999997,505003.36800000002
5475 PONCE DE LEON BLVD/S ALHAMBRA CIR,,11006277,1,VEL,VEHICLE TRAFFIC CRASH,07U,2011-08-21,2011-08-21,0000,2011-08-21,0000,,,
1238 DICKINSON DR,,11006280,1,PRC,PROPERTY DAMAGED,07U,2011-08-21,2011-08-21,1500,2011-08-21,1000,825,893215.12699999998,503034.98499999999
1238 DICKINSON DR,,11006280,2,ZOE,SUSPICIOUS INCIDENT,07U,2011-08-21,2011-08-21,1500,2011-08-21,1000,825,893215.12699999998,503034.98499999999
1241 DICKINSON DR,,11006284,1,PRC,PROPERTY DAMAGED,07U,2011-08-21,2011-08-21,2000,2011-08-21,1115,789,892957.147,503136.26799999998
1239 DICKINSON DR,WT1016,11006290,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,2011-08-21,2011-08-21,1534,2011-08-21,1610,74,892974.25199999998,503706.15500000003
1101 STANFORD DR,,11006300,2,FDD,FD SICK/INJURED PERSON,07U,2011-08-22,2011-08-22,0130,2011-08-22,0152,513,894972.63600000006,503981.50799999997
1101 STANFORD DR,,11006300,1,ZOM,INTOXICATED PERSON,07U,2011-08-22,2011-08-22,0130,2011-08-22,0152,513,894972.63600000006,503981.50799999997
1245 DAUER DR,,11006308,1,ZOA,TRESPASS WARNING,07U,2011-08-22,2011-08-22,1030,2011-08-22,1030,206,894094.31700000004,503175.6
5250 UNIVERSITY DR,111,11006312,1,SCE,SIMPLE HARASSMENT,07U,2011-08-22,2011-08-22,1101,2011-08-22,1121,30,894450.64800000004,504671.13099999999
5665 PONCE DE LEON BLVD,,11006314,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,2011-08-22,2011-08-22,1149,2011-08-22,1149,122,892871.05299999996,501865.95600000001
6248 RED RD/LIGURIA AV,,11006324,1,VEL,VEHICLE TRAFFIC CRASH,07U,2011-08-22,2011-08-22,0000,2011-08-22,0000,,,
1200 STANFORD DR,BLK,11006326,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2011-08-22,2011-08-22,0000,2011-08-22,0000,,,
1231 DICKINSON DR,MT 818,11006344,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,2011-08-22,2011-08-22,2205,2011-08-22,2220,70,893261.76699999999,503552.82699999999
1231 DICKINSON DR,MT 1219,11006366,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,2011-08-23,2011-08-23,2130,2011-08-23,2145,70,893261.76699999999,503552.82699999999
1599 LEVANTE AV/RED RD,,11006376,1,VEL,VEHICLE TRAFFIC CRASH,07U,2011-08-24,2011-08-24,0000,2011-08-24,0000,,,
1311 MEMORIAL DR,,11006379,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2011-08-24,2011-08-24,0000,2011-08-24,0000,,,
1300 MEMORIAL DR,,11006383,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2011-08-24,2011-08-24,0900,2011-08-24,1130,16,893634.74199999997,505003.36800000002
1306 STANFORD DR,,11006389,1,SCE,SIMPLE HARASSMENT,07U,2011-08-24,2011-08-24,1335,2011-08-24,1445,878,893889.96,504561.56300000002
5050 BRUNSON DR,,11006390,1,TVE,THEFT OF BICYCLE,07U,2011-08-24,2011-08-24,0800,2011-08-24,1500,,,
5665 PONCE DE LEON BLVD,,11006392,1,VEB,VEHICLE HIT & RUN,07U,2011-08-24,2011-08-24,0000,2011-08-24,0000,,,
5501 SAN AMARO DR,,11006405,1,PRC,PROPERTY DAMAGED,07U,2011-08-24,2011-08-24,1030,2011-08-24,2105,220,893130.54500000004,504431.59899999999
1221 WALSH AV,,11006419,1,ZOA,TRESPASS WARNING,07U,2011-08-25,2011-08-25,1315,2011-08-25,1320,165,893832.82900000003,503099.15100000001
1111 MEMORIAL DR,,11006429,1,VEL,VEHICLE TRAFFIC CRASH,07U,2011-08-25,2011-08-25,0000,2011-08-25,0000,,,
5185 PONCE DE LEON BLVD,449,11006433,1,BUA,BURGLARY RESIDENTIAL,07U,2011-08-25,2011-08-25,1500,2011-08-22,1200,,,
5185 PONCE DE LEON BLVD,449,11006433,2,THM,THEFT FROM BURGLARY,07U,2011-08-25,2011-08-25,1500,2011-08-22,1200,,,
1241 DICKINSON DR,,11006435,1,FDD,FD SICK/INJURED PERSON,07U,2011-08-25,2011-08-25,2035,2011-08-25,2035,788,892878.81700000004,503232.52399999998
1239 DICKINSON DR,,11006438,1,DRA,DRUG POSSESSION CONTROLLED SUBSTANCE,07U,2011-08-26,2011-08-26,2225,2011-08-25,2228,,,
1239 DICKINSON DR,,11006438,2,DRF,DRUG POSSESSION OF PARAPHERNALIA / EQUIPMENT,07U,2011-08-26,2011-08-26,2225,2011-08-25,2228,,,
1231 DICKINSON DR,PT320,11006439,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,2011-08-26,2011-08-26,0055,2011-08-26,0115,71,893300.82700000005,503382.65600000002
1204 DICKINSON DR,37E,11006461,1,FRL,FRAUD OTHER JURISDICTION,07U,2011-08-26,2011-08-26,0200,2011-08-26,1400,61,893997.68799999997,503562.033
5225 PONCE DE LEON BLVD,,11006473,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2011-08-26,2011-08-26,1100,2011-08-26,1320,53,894801.88399999996,503471.82400000002
1306 STANFORD DR,,11006511,1,TVE,THEFT OF BICYCLE,07U,2011-08-27,2011-08-27,1407,2011-08-27,1407,,,
1306 STANFORD DR,,11006511,2,XOT,TRESPASSING,07U,2011-08-27,2011-08-27,1407,2011-08-27,1407,,,
1300 DICKINSON DR,,11006535,1,FDD,FD SICK/INJURED PERSON,07U,2011-08-28,2011-08-28,2333,2011-08-28,2357,662,893271.07400000002,502092.99200000003
1570 LIGURIA AV,308,11006536,1,DIB,DISTURBANCE OTHER,07U,2011-08-29,2011-08-29,0100,2011-08-29,0215,102,891475.59199999995,501707.87099999998
1231 DICKINSON DR,PT1206,11006546,1,ZOJ,BAKER / MARCHMAN ACT,07U,2011-08-29,2011-08-29,1200,2011-08-29,1347,71,893300.82700000005,503382.65600000002
1211 DICKINSON DR,,11006551,1,VEL,VEHICLE TRAFFIC CRASH,07U,2011-08-29,2011-08-29,0000,2011-08-29,0000,250,893858.34400000004,503792.57199999999
1100 STANFORD DR,BLK,11006563,1,ZOA,TRESPASS WARNING,07U,2011-08-30,2011-08-30,0132,2011-08-30,0133,51,895056.26599999995,503786.853
5100 BRUNSON DR,,11006565,1,THC,THEFT FROM MOTOR VEHICLE,07U,2011-08-30,2011-08-30,0600,2011-08-29,1500,832,894980.72199999995,505781.74400000001
5665 PONCE DE LEON BLVD,,11006579,1,VEL,VEHICLE TRAFFIC CRASH,07U,2011-08-30,2011-08-30,0000,2011-08-30,0000,122,892871.05299999996,501865.95600000001
5400 PONCE DE LEON BLVD,,11006582,1,FDD,FD SICK/INJURED PERSON,07U,2011-08-30,2011-08-30,1050,2011-08-30,1055,954,894166.76300000004,502730.12300000002
1300 MEMORIAL DR,,11006584,1,VAB,VANDALISM TO VEHICLE,07U,2011-08-30,2011-08-30,0904,2011-08-30,1330,447,893566.19200000004,505176.85200000001
5150 BRUNSON DR,,11006591,1,TVE,THEFT OF BICYCLE,07U,2011-08-30,2011-08-30,1100,2011-08-30,1400,,,
5150 BRUNSON DR,,11006591,2,XOT,TRESPASSING,07U,2011-08-30,2011-08-30,1100,2011-08-30,1400,,,
5262 SAN AMARO DR/MEMORIAL DR,,11006593,1,VEB,VEHICLE HIT & RUN,07U,2011-08-30,2011-08-30,0000,2011-08-30,0000,,,
5665 PONCE DE LEON BLVD,,11006595,1,ZZZ,VOID (RECORDS USE ONLY),07U,2011-08-30,2011-08-30,0000,2011-08-30,0000,,,
1231 DICKINSON DR,,11006600,2,FRG,FRAUD POSSESSION OF COUNTERFEIT,07U,2011-09-04,2011-09-04,0127,2011-08-31,0128,849,893145.97100000002,503306.28499999997
1231 DICKINSON DR,,11006600,1,ZOM,INTOXICATED PERSON,07U,2011-09-04,2011-09-04,0127,2011-08-31,0128,849,893145.97100000002,503306.28499999997
5665 PONCE DE LEON BLVD,,11006603,1,FDD,FD SICK/INJURED PERSON,07U,2011-08-31,2011-08-31,0755,2011-08-31,0755,123,893056.50699999998,501950.05499999999
5501 BRUNSON DR,,11006613,1,DIA,DISTURBANCE DOMESTIC,07U,2011-08-31,2011-08-31,1125,2011-08-31,1125,,,
1101 STANFORD DR,,11006619,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2011-08-31,2011-08-31,0000,2011-08-31,0000,,,
1217 DICKINSON DR,,11006627,1,TVE,THEFT OF BICYCLE,07U,2011-08-31,2011-08-31,0900,2011-08-31,1800,68,893551.11,503595.68699999998
1217 DICKINSON DR,,11006627,2,ZOA,TRESPASS WARNING,07U,2011-08-31,2011-08-31,0900,2011-08-31,1800,68,893551.11,503595.68699999998
1101 STANFORD DR,739,11006632,1,THK,THEFT OTHER,07U,2011-08-31,2011-08-31,1600,2011-08-30,2100,129,895055.79700000002,504146.53700000001
5100 BRUNSON DR,,11006642,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2011-09-01,2011-09-01,0000,2011-09-01,0000,,,
1300 MEMORIAL DR,,11006651,1,PRB,PROPERTY LOST,07U,2011-09-01,2011-09-01,0800,2011-09-01,1400,,,
5501 SAN AMARO DR,,11006653,1,VAB,VANDALISM TO VEHICLE,07U,2011-09-01,2011-09-01,1100,2011-09-01,1700,136,892683.29200000002,504192.60800000001
1306 STANFORD DR,,11006655,1,PRB,PROPERTY LOST,07U,2011-09-01,2011-09-01,1530,2011-09-01,1630,883,894044.60699999996,504443.06599999999
1239 DICKINSON DR,411 WT,11006661,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,2011-09-01,2011-09-01,2230,2011-09-01,2245,,,
1231 DICKINSON DR,PT319,11006663,1,ZOM,INTOXICATED PERSON,07U,2011-09-02,2011-09-02,0010,2011-09-02,0014,,,
5813 PONCE DE LEON BLVD,,11006665,1,ZOM,INTOXICATED PERSON,07U,2011-09-02,2011-09-02,0040,2011-09-02,0048,,,
5813 PONCE DE LEON BLVD,,11006665,2,PRA,PROPERTY FOUND / IMPOUNDED,07U,2011-09-02,2011-09-02,0040,2011-09-02,0048,,,
5665 PONCE DE LEON BLVD,,11006673,1,VEL,VEHICLE TRAFFIC CRASH,07U,2011-09-02,2011-09-02,0000,2011-09-02,0000,,,
5250 UNIVERSITY DR,,11006696,1,PRB,PROPERTY LOST,07U,2011-09-02,2011-09-02,1045,2011-09-02,1140,,,
1239 STANFORD DR,WT115,11006699,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,2011-09-02,2011-09-02,2215,2011-09-02,2220,,,
1239 DICKINSON DR,,11006701,2,FDD,FD SICK/INJURED PERSON,07U,2011-09-03,2011-09-03,0000,2011-09-03,0005,,,
1239 DICKINSON DR,,11006701,1,ZOM,INTOXICATED PERSON,07U,2011-09-03,2011-09-03,0000,2011-09-03,0005,,,
1231 DICKINSON DR,,11006702,2,FDD,FD SICK/INJURED PERSON,07U,2011-09-03,2011-09-03,2200,2011-09-03,0020,72,893156.39199999999,503434.00900000002
1231 DICKINSON DR,,11006702,1,ZOM,INTOXICATED PERSON,07U,2011-09-03,2011-09-03,2200,2011-09-03,0020,72,893156.39199999999,503434.00900000002
1241 DICKINSON DR,,11006703,2,ZOM,INTOXICATED PERSON,07U,2011-09-03,2011-09-03,0117,2011-09-03,0117,789,892957.147,503136.26799999998
1241 DICKINSON DR,,11006703,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,2011-09-03,2011-09-03,0117,2011-09-03,0117,789,892957.147,503136.26799999998
1239 DICKINSON DR,216 RT,11006704,1,ZOM,INTOXICATED PERSON,07U,2011-09-03,2011-09-03,0215,2011-09-03,0218,,,
1231 DICKINSON DR,212,11006718,1,TVE,THEFT OF BICYCLE,07U,2011-09-03,2011-09-03,1700,2011-09-03,1300,,,
1306 STANFORD DR,,11006720,1,ZZZ,VOID (RECORDS USE ONLY),07U,2011-09-03,2011-09-03,0000,2011-09-03,0000,,,
1231 DICKINSON DR,,11006736,2,FDD,FD SICK/INJURED PERSON,07U,2011-09-04,2011-09-04,2130,2011-09-04,0030,72,893156.39199999999,503434.00900000002
1231 DICKINSON DR,,11006736,1,ZOM,INTOXICATED PERSON,07U,2011-09-04,2011-09-04,2130,2011-09-04,0030,72,893156.39199999999,503434.00900000002
1500 LIGURIA AV,BLK,11006737,2,FDD,FD SICK/INJURED PERSON,07U,2011-09-04,2011-09-04,0130,2011-09-04,0155,,,
