Address1,Apt,Case,Pri_Offens,Off_Code,Offense,tract,DATEofReport,date_occ,hour_occ,date_fnd,hour_fnd,FID,X,Y,Donxees,Donyees
1306 STANFORD DR,,10002126,1,ZOB,WARRANT ARREST,07U,2010-03-14,2010-03-14,1632,2010-03-14,1632,31,893821.40300000005,504487.02600000001,,
1223 THEO DICKINSON DR,,10002154,,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2010-03-15,2010-02-23,0900,2010-02-25,0900,,,,,
5100 BRUNSON DR,1008A,10002149,,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2010-03-15,2010-03-15,1110,2010-03-15,1110,,,,,
5100 BRUNSON DR,1008A,10002150,,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2010-03-15,2010-03-15,1110,2010-03-15,1110,,,,,
1239 THEO DICKINSON DR,,10002173,,DRA,DRUG POSSESSION CONTROLLED SUBSTANCE,07U,2010-03-15,2010-03-15,2235,2010-03-15,2235,,,,,
1239 THEO DICKINSON DR,,10002173,,DRF,DRUG POSSESSION OF PARAPHERNALIA / EQUIPMENT,07U,2010-03-15,2010-03-15,2235,2010-03-15,2235,,,,,
1239 THEO DICKINSON DR,,10002173,,PRA,PROPERTY FOUND / IMPOUNDED,07U,2010-03-15,2010-03-15,2235,2010-03-15,2235,,,,,
1306 STANFORD DR,,10002182,1,FDD,FD SICK/INJURED PERSON,07U,2010-03-16,2010-03-16,1135,2010-03-16,1135,31,893821.40300000005,504487.02600000001,,
1306 STANFORD DR,,10002182,1,FDD,FD SICK/INJURED PERSON,07U,2010-03-16,2010-03-16,1135,2010-03-16,1135,31,893821.40300000005,504487.02600000001,,
1306 STANFORD DR,,10002182,,FDD,FD SICK/INJURED PERSON,07U,2010-03-16,2010-03-16,1135,2010-03-16,1135,31,893821.40300000005,504487.02600000001,,
1111 MEMORIAL DR,,10002194,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2010-03-16,2010-03-16,1635,2010-03-16,1635,18,894105.66599999997,505505.27299999999,,
1111 MEMORIAL DR,,10002194,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2010-03-16,2010-03-16,1635,2010-03-16,1635,18,894105.66599999997,505505.27299999999,,
1111 MEMORIAL DR,,10002194,,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2010-03-16,2010-03-16,1635,2010-03-16,1635,18,894105.66599999997,505505.27299999999,,
1311 MILLER DR,,10002201,,VAB,VANDALISM TO VEHICLE,07U,2010-03-16,2010-03-16,1930,2010-03-16,1930,,,,,
1231 THEO DICKINSON DR,819,10002202,,PRA,PROPERTY FOUND / IMPOUNDED,07U,2010-03-17,2010-03-17,0129,2010-03-17,0129,,,,,
1231 THEO DICKINSON DR,819,10002202,,ZOA,TRESPASS WARNING,07U,2010-03-17,2010-03-17,0129,2010-03-17,0129,,,,,
1231 THEO DICKINSON DR,819,10002202,,ZOM,INTOXICATED PERSON,07U,2010-03-17,2010-03-17,0129,2010-03-17,0129,,,,,
5821 SAN AMARO DR,,10002224,,ZOA,TRESPASS WARNING,07U,2010-03-17,2010-03-17,1627,2010-03-17,1627,,,,,
1245 DAUER DR,,10002259,1,FDD,FD SICK/INJURED PERSON,07U,2010-03-18,2010-03-18,1933,2010-03-18,1933,65,893424.071,502854.73300000001,,
1245 DAUER DR,,10002259,1,FDD,FD SICK/INJURED PERSON,07U,2010-03-18,2010-03-18,1933,2010-03-18,1933,65,893424.071,502854.73300000001,,
1245 DAUER DR,,10002259,,FDD,FD SICK/INJURED PERSON,07U,2010-03-18,2010-03-18,1933,2010-03-18,1933,65,893424.071,502854.73300000001,,
5800 SAN AMARO DR,BLK,10002274,,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2010-03-19,2010-03-19,1033,2010-03-19,1033,,,,,
1239 THEO DICKINSON DR,RT 816,10002261,,FDD,FD SICK/INJURED PERSON,07U,2010-03-19,2010-03-19,0010,2010-03-19,0010,,,,,
1239 THEO DICKINSON DR,WT918,10002262,,ALA,ALCOHOL JUVENILE VIOLATION,07U,2010-03-19,2010-03-19,0132,2010-03-19,0132,,,,,
1239 THEO DICKINSON DR,WT918,10002262,,FDD,FD SICK/INJURED PERSON,07U,2010-03-19,2010-03-19,0132,2010-03-19,0132,,,,,
1239 THEO DICKINSON DR,WT918,10002262,,PRA,PROPERTY FOUND / IMPOUNDED,07U,2010-03-19,2010-03-19,0132,2010-03-19,0132,,,,,
1239 THEO DICKINSON DR,WT918,10002262,,ZOM,INTOXICATED PERSON,07U,2010-03-19,2010-03-19,0132,2010-03-19,0132,,,,,
1101 STANFORD DR,,10002276,,PRB,PROPERTY LOST,07U,2010-03-19,2010-03-17,2230,2010-03-18,2230,,,,,
1239 THEO DICKINSON DR,WL 604,10002300,,FDD,FD SICK/INJURED PERSON,07U,2010-03-19,2010-03-19,1530,2010-03-19,1530,,,,,
1311 MILLER DR,,10002309,,FDD,FD SICK/INJURED PERSON,07U,2010-03-20,2010-03-20,1045,2010-03-20,1045,,,,,
5225 PONCE DE LEON BLVD,,10002342,1,THB,THEFT OF AUTO PART / ACCESSORY,07U,2010-03-21,2010-03-18,2200,2010-03-21,2200,53,894801.88399999996,503471.82400000002,,
5225 PONCE DE LEON BLVD,,10002342,1,THB,THEFT OF AUTO PART / ACCESSORY,07U,2010-03-21,2010-03-18,2200,2010-03-21,2200,53,894801.88399999996,503471.82400000002,,
5225 PONCE DE LEON BLVD,,10002342,,THB,THEFT OF AUTO PART / ACCESSORY,07U,2010-03-21,2010-03-18,2200,2010-03-21,2200,53,894801.88399999996,503471.82400000002,,
1231 THEO DICKINSON DR,,10002203,,ZOA,TRESPASS WARNING,07U,2010-03-22,2010-03-17,0300,2010-03-17,0300,,,,,
1231 THEO DICKINSON DR,PT 1017,10002350,,FDD,FD SICK/INJURED PERSON,07U,2010-03-22,2010-03-22,0300,2010-03-22,0300,,,,,
1231 THEO DICKINSON DR,,10002369,,THK,THEFT OTHER,07U,2010-03-22,2010-03-11,2100,2010-03-21,2100,,,,,
1231 THEO DICKINSON DR,,10002369,,TVE,THEFT OF BICYCLE,07U,2010-03-22,2010-03-11,2100,2010-03-21,2100,,,,,
1320 CAMPO SANO AV,,10002374,,THK,THEFT OTHER,07U,2010-03-22,2010-03-22,1430,2010-03-22,1430,,,,,
1320 CAMPO SANO AV,,10002374,,TVE,THEFT OF BICYCLE,07U,2010-03-22,2010-03-22,1430,2010-03-22,1430,,,,,
1111 MEMORIAL DR,,10002376,1,THB,THEFT OF AUTO PART / ACCESSORY,07U,2010-03-22,2010-03-22,1100,2010-03-22,1100,18,894105.66599999997,505505.27299999999,,
1111 MEMORIAL DR,,10002376,2,THC,THEFT FROM MOTOR VEHICLE,07U,2010-03-22,2010-03-22,1100,2010-03-22,1100,18,894105.66599999997,505505.27299999999,,
1111 MEMORIAL DR,,10002376,,THC,THEFT FROM MOTOR VEHICLE,07U,2010-03-22,2010-03-22,1100,2010-03-22,1100,18,894105.66599999997,505505.27299999999,,
5185 PONCE DE LEON BLVD,,10002379,,ZOJ,BAKER / MARCHMAN ACT,07U,2010-03-22,2010-03-22,2030,2010-03-22,2030,,,,,
1241 THEO DICKINSON DR,,10002380,1,FDD,FD SICK/INJURED PERSON,07U,2010-03-22,2010-03-22,2235,2010-03-22,2235,81,892858.31700000004,503002.52299999999,,
1241 THEO DICKINSON DR,,10002380,1,FDD,FD SICK/INJURED PERSON,07U,2010-03-22,2010-03-22,2235,2010-03-22,2235,81,892858.31700000004,503002.52299999999,,
1241 THEO DICKINSON DR,,10002380,,FDD,FD SICK/INJURED PERSON,07U,2010-03-22,2010-03-22,2235,2010-03-22,2235,81,892858.31700000004,503002.52299999999,,
1100 STANFORD,BLK,10002383,,FDD,FD SICK/INJURED PERSON,07U,2010-03-23,2010-03-23,0100,2010-03-23,0100,,,,,
1231 THEO DICKINSON DR,1017,10002384,,FDD,FD SICK/INJURED PERSON,07U,2010-03-23,2010-03-23,0405,2010-03-23,0405,,,,,
1306 STANFORD DR,,10002390,1,XOT,TRESPASSING,07U,2010-03-23,2010-03-23,0852,2010-03-23,0852,31,893821.40300000005,504487.02600000001,,
1306 STANFORD DR,,10002390,1,XOT,TRESPASSING,07U,2010-03-23,2010-03-23,0852,2010-03-23,0852,31,893821.40300000005,504487.02600000001,,
1306 STANFORD DR,,10002390,,XOT,TRESPASSING,07U,2010-03-23,2010-03-23,0852,2010-03-23,0852,31,893821.40300000005,504487.02600000001,,
1311 MILLER DR,,10002404,1,SCE,SIMPLE HARASSMENT,07U,2010-03-23,2010-03-21,1207,2010-03-22,1207,15,893418.14899999998,504751.58100000001,,
1311 MILLER DR,,10002404,1,SCE,SIMPLE HARASSMENT,07U,2010-03-23,2010-03-21,1207,2010-03-22,1207,15,893418.14899999998,504751.58100000001,,
1311 MILLER DR,,10002404,,SCE,SIMPLE HARASSMENT,07U,2010-03-23,2010-03-21,1207,2010-03-22,1207,,,,,
1111 MEMORIAL DR,312,10002399,1,FDD,FD SICK/INJURED PERSON,07U,2010-03-23,2010-03-23,1259,2010-03-23,1259,18,894105.66599999997,505505.27299999999,,
1111 MEMORIAL DR,312,10002399,1,FDD,FD SICK/INJURED PERSON,07U,2010-03-23,2010-03-23,1259,2010-03-23,1259,18,894105.66599999997,505505.27299999999,,
1111 MEMORIAL DR,312,10002399,,FDD,FD SICK/INJURED PERSON,07U,2010-03-23,2010-03-23,1259,2010-03-23,1259,18,894105.66599999997,505505.27299999999,,
1320 CAMPO SANO AV,,10002410,1,FDD,FD SICK/INJURED PERSON,07U,2010-03-23,2010-03-23,1436,2010-03-23,1436,2,893382.26100000006,505799.98,,
1320 CAMPO SANO AV,,10002410,1,FDD,FD SICK/INJURED PERSON,07U,2010-03-23,2010-03-23,1436,2010-03-23,1436,2,893382.26100000006,505799.98,,
1320 CAMPO SANO AV,,10002410,,FDD,FD SICK/INJURED PERSON,07U,2010-03-23,2010-03-23,1436,2010-03-23,1436,,,,,
6299 SAN AMARO DR,,10002418,1,SCE,SIMPLE HARASSMENT,07U,2010-03-23,2010-03-16,1650,2010-03-23,1650,87,892389.13100000005,501428.88400000002,,
6299 SAN AMARO DR,,10002418,1,SCE,SIMPLE HARASSMENT,07U,2010-03-23,2010-03-16,1650,2010-03-23,1650,87,892389.13100000005,501428.88400000002,,
6299 SAN AMARO DR,,10002418,,SCE,SIMPLE HARASSMENT,07U,2010-03-23,2010-03-16,1650,2010-03-23,1650,,,,,
5501 SAN AMARO DR,,10002405,1,ZOE,SUSPICIOUS INCIDENT,07U,2010-03-23,2010-03-23,1345,2010-03-23,1345,221,893284.26399999997,504271.56800000003,,
5501 SAN AMARO DR,,10002405,1,ZOE,SUSPICIOUS INCIDENT,07U,2010-03-23,2010-03-23,1345,2010-03-23,1345,221,893284.26399999997,504271.56800000003,,
5501 SAN AMARO DR,,10002405,,ZOE,SUSPICIOUS INCIDENT,07U,2010-03-23,2010-03-23,1345,2010-03-23,1345,,,,,
1239 THEO DICKINSON DR,,10002415,,PRA,PROPERTY FOUND / IMPOUNDED,07U,2010-03-23,2010-03-23,1458,2010-03-23,1458,,,,,
1239 THEO DICKINSON DR,618,10002423,,TVE,THEFT OF BICYCLE,07U,2010-03-23,2010-03-22,1400,2010-03-23,1400,,,,,
1300 MILLER DR,BLK,10002440,,PRA,PROPERTY FOUND / IMPOUNDED,07U,2010-03-24,2010-03-24,1100,2010-03-24,1100,,,,,
1300 MILLER DR,BLK,10002440,,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2010-03-24,2010-03-24,1100,2010-03-24,1100,,,,,
1300 MILLER DR,BLK,10002441,,PRA,PROPERTY FOUND / IMPOUNDED,07U,2010-03-24,2010-03-24,1357,2010-03-24,1357,,,,,
1300 MILLER DR,BLK,10002441,,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2010-03-24,2010-03-24,1357,2010-03-24,1357,,,,,
1239 THEO DICKINSON DR,WT 615,10002452,2,FDD,FD SICK/INJURED PERSON,07U,2010-03-24,2010-03-24,2000,2010-03-24,2000,74,892974.25199999998,503706.15500000003,,
1239 THEO DICKINSON DR,WT 615,10002452,,FDD,FD SICK/INJURED PERSON,07U,2010-03-24,2010-03-24,2000,2010-03-24,2000,,,,,
1239 THEO DICKINSON DR,WT 615,10002452,1,ZOJ,BAKER / MARCHMAN ACT,07U,2010-03-24,2010-03-24,2000,2010-03-24,2000,74,892974.25199999998,503706.15500000003,,
1239 THEO DICKINSON DR,WT 615,10002452,1,ZOJ,BAKER / MARCHMAN ACT,07U,2010-03-24,2010-03-24,2000,2010-03-24,2000,74,892974.25199999998,503706.15500000003,,
1239 THEO DICKINSON DR,WT 615,10002452,,ZOJ,BAKER / MARCHMAN ACT,07U,2010-03-24,2010-03-24,2000,2010-03-24,2000,,,,,
1239 THEO DICKINSON DR,,10002453,,ZOE,SUSPICIOUS INCIDENT,07U,2010-03-24,2010-03-24,1400,2010-03-24,1400,,,,,
1241 THEO DICKINSON DR,,10002455,,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2010-03-24,2010-03-24,2000,2010-03-24,2000,81,892858.31700000004,503002.52299999999,,
1231 THEO DICKINSON DR,PT809,10002456,,PRA,PROPERTY FOUND / IMPOUNDED,07U,2010-03-25,2010-03-24,2215,2010-03-24,2215,,,,,
1231 THEO DICKINSON DR,,10002469,,FDD,FD SICK/INJURED PERSON,07U,2010-03-25,2010-03-25,1230,2010-03-25,1230,,,,,
1231 THEO DICKINSON DR,,10002489,,ZOA,TRESPASS WARNING,07U,2010-03-26,2010-03-26,0204,2010-03-26,0204,,,,,
1311 MILLER DR,,10002503,,PRB,PROPERTY LOST,07U,2010-03-26,2010-03-25,1500,2010-03-26,1500,,,,,
1311 MILLER DR,,10002514,,ZOE,SUSPICIOUS INCIDENT,07U,2010-03-26,2010-03-26,1526,2010-03-26,1526,,,,,
5513 GEORGE E MERRICK ST,,10002515,,FDD,FD SICK/INJURED PERSON,07U,2010-03-26,2010-03-26,1610,2010-03-26,1610,,,,,
1239 THEO DICKINSON DR,,10002543,,FDD,FD SICK/INJURED PERSON,07U,2010-03-27,2010-03-27,1842,2010-03-27,1842,,,,,
1540 CORNICHE AV,,10002562,1,VAA,VANDALISM TO STRUCTURE,07U,2010-03-28,2010-03-28,1030,2010-03-28,1030,109,891786.45900000003,502485.90500000003,,
1540 CORNICHE AV,,10002562,1,VAA,VANDALISM TO STRUCTURE,07U,2010-03-28,2010-03-28,1030,2010-03-28,1030,109,891786.45900000003,502485.90500000003,,
1540 CORNICHE AV,,10002562,,VAA,VANDALISM TO STRUCTURE,07U,2010-03-28,2010-03-28,1030,2010-03-28,1030,108,891547.33,502483.14199999999,,
1231 THEO DICKINSON DR,M921,10002563,1,THK,THEFT OTHER,07U,2010-03-28,2010-03-28,0100,2010-03-28,0100,70,893261.76699999999,503552.82699999999,,
1231 THEO DICKINSON DR,M921,10002563,1,THK,THEFT OTHER,07U,2010-03-28,2010-03-28,0100,2010-03-28,0100,70,893261.76699999999,503552.82699999999,,
1231 THEO DICKINSON DR,M921,10002563,,THK,THEFT OTHER,07U,2010-03-28,2010-03-28,0100,2010-03-28,0100,,,,,
5665 PONCE DE LEON BLVD,,10002583,,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2010-03-29,2010-03-29,0745,2010-03-29,0745,,,,,
5030 BRUNSON DR,,10002603,,FDD,FD SICK/INJURED PERSON,07U,2010-03-29,2010-03-29,1452,2010-03-29,1452,19,894255.06599999999,505594.31900000002,,
5030 BRUNSON DR,,10002603,,ZOM,INTOXICATED PERSON,07U,2010-03-29,2010-03-29,1452,2010-03-29,1452,19,894255.06599999999,505594.31900000002,,
5250 UNIVERSITY DR,,10002647,,PRA,PROPERTY FOUND / IMPOUNDED,07U,2010-03-30,2010-03-30,1835,2010-03-30,1835,,,,,
5616 GEORGE E MERRICK ST,22-X,10002646,1,BUA,BURGLARY RESIDENTIAL,07U,2010-03-30,2010-03-30,1700,2010-03-30,1700,56,894333.75800000003,503613.75900000002,,
5616 GEORGE E MERRICK ST,22-X,10002646,1,BUA,BURGLARY RESIDENTIAL,07U,2010-03-30,2010-03-30,1700,2010-03-30,1700,56,894333.75800000003,503613.75900000002,,
5616 GEORGE E MERRICK ST,22-X,10002646,,BUA,BURGLARY RESIDENTIAL,07U,2010-03-30,2010-03-30,1700,2010-03-30,1700,,,,,
5616 GEORGE E MERRICK ST,22-X,10002646,2,THM,THEFT FROM BURGLARY,07U,2010-03-30,2010-03-30,1700,2010-03-30,1700,56,894333.75800000003,503613.75900000002,,
5616 GEORGE E MERRICK ST,22-X,10002646,,THM,THEFT FROM BURGLARY,07U,2010-03-30,2010-03-30,1700,2010-03-30,1700,,,,,
1231 THEO DICKINSON DR,122,10002651,,FDD,FD SICK/INJURED PERSON,07U,2010-03-31,2010-03-31,0805,2010-03-31,0805,,,,,
1231 THEO DICKINSON DR,PT418,10002664,,BUA,BURGLARY RESIDENTIAL,07U,2010-03-31,2010-03-31,1200,2010-03-31,1200,,,,,
1231 THEO DICKINSON DR,PT418,10002664,,THM,THEFT FROM BURGLARY,07U,2010-03-31,2010-03-31,1200,2010-03-31,1200,,,,,
1231 THEO DICKINSON DR,PT1212,10002671,,BUA,BURGLARY RESIDENTIAL,07U,2010-03-31,2010-03-31,1300,2010-03-31,1300,,,,,
1231 THEO DICKINSON DR,PT1212,10002671,,THM,THEFT FROM BURGLARY,07U,2010-03-31,2010-03-31,1300,2010-03-31,1300,,,,,
1300 MEMORIAL DR,,10002672,,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2010-03-31,2010-03-31,1600,2010-03-31,1600,16,893634.74199999997,505003.36800000002,,
1300 MEMORIAL DR,,10002672,,ZOA,TRESPASS WARNING,07U,2010-03-31,2010-03-31,1600,2010-03-31,1600,16,893634.74199999997,505003.36800000002,,
6201 SAN AMARO DR,,10002673,,FDD,FD SICK/INJURED PERSON,07U,2010-03-31,2010-03-31,1720,2010-03-31,1720,,,,,
1111 MEMORIAL DR,,10002682,,THK,THEFT OTHER,07U,2010-03-31,2010-03-31,1500,2010-03-31,1500,18,894105.66599999997,505505.27299999999,,
5665 PONCE DE LEON BLVD,,10002687,,PRC,PROPERTY DAMAGED,07U,2010-04-01,2010-03-31,1800,2010-03-31,1800,,,,,
1540 LEVANTE AV,,10002706,,TVE,THEFT OF BICYCLE,07U,2010-04-01,2010-04-01,1220,2010-04-01,1220,92,892004.78300000005,501116.19300000003,,
1300 MEMORIAL DR,,10002718,,ROA,ROBBERY ARMED,07U,2010-04-01,2010-04-01,2310,2010-04-01,2310,16,893634.74199999997,505003.36800000002,,
1300 MEMORIAL DR,,10002718,,THK,THEFT OTHER,07U,2010-04-01,2010-04-01,2310,2010-04-01,2310,16,893634.74199999997,505003.36800000002,,
1300 THEO DICKINSON DR,,10002721,,ZOM,INTOXICATED PERSON,07U,2010-04-02,2010-04-02,0500,2010-04-02,0500,90,893194.61100000003,502210.72700000001,,
1540 CORNICHE AV,105A,10002773,1,SCB,SIMPLE ASSAULT / THREATS,07U,2010-04-04,2010-04-04,2120,2010-04-04,2120,381,891583.15800000005,502523.60399999999,,
1540 CORNICHE AV,105A,10002773,,SCB,SIMPLE ASSAULT / THREATS,07U,2010-04-04,2010-04-04,2120,2010-04-04,2120,108,891547.33,502483.14199999999,,
1525 ALBENGA AV,,10002782,1,TVE,THEFT OF BICYCLE,07U,2010-04-05,2010-04-04,2000,2010-04-05,2000,109,891786.45900000003,502485.90500000003,,
1525 ALBENGA AV,,10002782,,TVE,THEFT OF BICYCLE,07U,2010-04-05,2010-04-04,2000,2010-04-05,2000,109,891786.45900000003,502485.90500000003,,
5100 UNIVERSITY DR,,10002800,,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2010-04-06,2010-04-06,0924,2010-04-06,0924,,,,,
1101 STANFORD DR,,10002801,,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2010-04-06,2010-04-06,0925,2010-04-06,0925,,,,,
1300 STANFORD DR,,10002803,,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2010-04-06,2010-04-06,1015,2010-04-06,1015,,,,,
1300 MEMORIAL DR,,10002812,,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2010-04-06,2010-04-06,1507,2010-04-06,1507,16,893634.74199999997,505003.36800000002,,
5600 PAVIA ST,,10002818,,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2010-04-06,2010-04-06,1555,2010-04-06,1555,,,,,
6200 SAN AMARO DR,,10002797,,ZOA,TRESPASS WARNING,07U,2010-04-06,2010-04-06,0035,2010-04-06,0035,96,892059.28200000001,501423.57299999997,,
1150 STANFORD DR,,10002807,,FDD,FD SICK/INJURED PERSON,07U,2010-04-06,2010-04-06,1140,2010-04-06,1140,133,894933.25600000005,503710.15,,
1300 MEMORIAL DR,,10002824,,FRK,FRAUD OTHER,07U,2010-04-06,2010-04-06,1600,2010-04-06,1600,16,893634.74199999997,505003.36800000002,,
1300 MEMORIAL DR,,10002824,,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2010-04-06,2010-04-06,1600,2010-04-06,1600,16,893634.74199999997,505003.36800000002,,
1300 MEMORIAL DR,,10002824,,ZOA,TRESPASS WARNING,07U,2010-04-06,2010-04-06,1600,2010-04-06,1600,16,893634.74199999997,505003.36800000002,,
1300 MEMORIAL DR,,10002825,,PRB,PROPERTY LOST,07U,2010-04-06,2010-04-01,2345,2010-04-02,2345,16,893634.74199999997,505003.36800000002,,
5665 PONCE DE LEON BLVD,,10002827,,XOT,TRESPASSING,07U,2010-04-06,2010-04-06,1851,2010-04-06,1851,,,,,
1241 THEO DICKINSON DR,,10002829,,FDD,FD SICK/INJURED PERSON,07U,2010-04-06,2010-04-06,1930,2010-04-06,1930,81,892858.31700000004,503002.52299999999,,
1228 THEO DICKINSON DR,,10002836,,PRA,PROPERTY FOUND / IMPOUNDED,07U,2010-04-07,2010-04-07,0657,2010-04-07,0657,63,893509.95700000005,503319.49900000001,,
1228 THEO DICKINSON DR,,10002836,,ZOM,INTOXICATED PERSON,07U,2010-04-07,2010-04-07,0657,2010-04-07,0657,63,893509.95700000005,503319.49900000001,,
5665 PONCE DE LEON BLVD,,10002851,,FDD,FD SICK/INJURED PERSON,07U,2010-04-07,2010-04-07,1330,2010-04-07,1330,,,,,
1300 MEMORIAL DR,,10002853,,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2010-04-07,2010-04-07,1345,2010-04-07,1345,16,893634.74199999997,505003.36800000002,,
1300 MEMORIAL DR,,10002853,,ZOA,TRESPASS WARNING,07U,2010-04-07,2010-04-07,1345,2010-04-07,1345,16,893634.74199999997,505003.36800000002,,
5513 GEORGE E MERRICK ST,,10002879,,FDD,FD SICK/INJURED PERSON,07U,2010-04-08,2010-04-08,1326,2010-04-08,1326,,,,,
1300 MEMORIAL DR,,10002882,,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2010-04-08,2010-04-08,1430,2010-04-08,1430,16,893634.74199999997,505003.36800000002,,
1300 MEMORIAL DR,,10002882,,ZOA,TRESPASS WARNING,07U,2010-04-08,2010-04-08,1430,2010-04-08,1430,16,893634.74199999997,505003.36800000002,,
1231 THEO DICKINSON DR,,10002885,,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2010-04-08,2010-04-07,1830,2010-04-07,1830,,,,,
1210 STANFORD DR,,10002898,,PRC,PROPERTY DAMAGED,07U,2010-04-08,2010-04-08,2257,2010-04-08,2257,,,,,
1231 THEO DICKINSON DR,,10002924,,SCB,SIMPLE ASSAULT / THREATS,07U,2010-04-09,2010-04-07,1200,2010-04-07,1200,,,,,
5100 BRUNSON DR,,10002926,,FDD,FD SICK/INJURED PERSON,07U,2010-04-09,2010-04-09,1613,2010-04-09,1613,,,,,
1231 THEO DICKINSON DR,PT 720,10002931,,BUA,BURGLARY RESIDENTIAL,07U,2010-04-09,2010-04-08,1900,2010-04-09,1900,,,,,
1231 THEO DICKINSON DR,PT 720,10002931,,THM,THEFT FROM BURGLARY,07U,2010-04-09,2010-04-08,1900,2010-04-09,1900,,,,,
1500 LEVANTE AV,BLK,10002945,,PRA,PROPERTY FOUND / IMPOUNDED,07U,2010-04-10,2010-04-10,0452,2010-04-10,0452,,,,,
5185 PONCE DE LEON BLVD,,10002944,,FDD,FD SICK/INJURED PERSON,07U,2010-04-10,2010-04-09,2300,2010-04-10,2300,,,,,
5185 PONCE DE LEON BLVD,,10002944,,ZOM,INTOXICATED PERSON,07U,2010-04-10,2010-04-09,2300,2010-04-10,2300,,,,,
1245 DAUER DR,,10002954,,VAB,VANDALISM TO VEHICLE,07U,2010-04-10,2010-04-09,2100,2010-04-10,2100,65,893424.071,502854.73300000001,,
5185 PONCE DE LEON BLVD,P501,10002956,,FDD,FD SICK/INJURED PERSON,07U,2010-04-10,2010-04-10,0330,2010-04-10,0330,,,,,
1245 DAUER DR,,10002961,,THC,THEFT FROM MOTOR VEHICLE,07U,2010-04-10,2010-04-06,2130,2010-04-10,2130,65,893424.071,502854.73300000001,,
1245 THEO DICKINSON DR,,10002962,,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2010-04-10,2010-04-10,1745,2010-04-10,1745,,,,,
1300 MEMORIAL DR,,10002981,,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2010-04-11,2010-04-11,2215,2010-04-11,2215,16,893634.74199999997,505003.36800000002,,
1150 STANFORD DR,,10002991,1,ZOA,TRESPASS WARNING,07U,2010-04-12,2010-04-12,1330,2010-04-12,1330,133,894933.25600000005,503710.15,,
1150 STANFORD DR,,10002991,,ZOA,TRESPASS WARNING,07U,2010-04-12,2010-04-12,1330,2010-04-12,1330,133,894933.25600000005,503710.15,,
5513 MERRICK ST,,10003000,1,FDD,FD SICK/INJURED PERSON,07U,2010-04-12,2010-04-12,1500,2010-04-12,1500,52,894509.60100000002,504011.56800000003,,
5513 MERRICK ST,,10003000,,FDD,FD SICK/INJURED PERSON,07U,2010-04-12,2010-04-12,1500,2010-04-12,1500,,,,,
5100 BRUNSON DR,2056,10003003,,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2010-04-12,2010-04-10,1700,2010-04-11,1700,,,,,
1239 THEO DICKINSON DR,R213,10003008,,FDD,FD SICK/INJURED PERSON,07U,2010-04-12,2010-04-12,1915,2010-04-12,1915,,,,,
5150 BRUNSON DR,,10003020,,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2010-04-13,2010-04-11,2100,2010-04-11,2100,,,,,
5500 SAN AMARO DR,BLK,10003026,,PRA,PROPERTY FOUND / IMPOUNDED,07U,2010-04-13,2010-04-13,1600,2010-04-13,1600,,,,,
5500 SAN AMARO DR,BLK,10003026,,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2010-04-13,2010-04-13,1600,2010-04-13,1600,,,,,
5250 UNIVERSITY DR,,10003032,,FDD,FD SICK/INJURED PERSON,07U,2010-04-13,2010-04-13,1810,2010-04-13,1810,,,,,
